SampleID,Auto PIT 30 10 1,Auto PIT 30 10 2,Auto PIT 30 10 3,Auto PIT 30 10 4,Auto PIT 30 10 5,Auto PIT 30 10 6,Auto PIT 30 10 7,Auto PIT 30 10 8,Auto PIT 30 10 9,Auto PIT 30 10 10
train238,-1.386,1.2969,-0.17462,-0.39614,1.546,-0.43711,-1.984,0.45016,-0.16292,0.43979
train239,-0.91844,0.59248,-0.13602,-0.13431,0.77457,0.17596,-1.1265,0.095973,-0.47617,0.056491
train240,-0.728,0.31141,-0.34097,0.20137,0.63646,0.025331,-0.17679,0.47466,-0.43148,-0.14265
train241,-0.90005,1.1532,-0.46071,-0.13512,1.112,0.18972,-1.2117,-0.15212,-0.54916,0.32254
train242,-0.64946,0.51132,-0.42225,-0.20064,0.57939,-0.11811,-1.1666,0.21597,-0.90044,0.18062
train243,-1.7363,0.41884,-0.024156,-0.42392,1.4289,-0.076879,-1.4631,0.443,-0.59535,-0.14508
train244,-0.91882,0.26782,0.052319,0.043774,0.47668,0.10816,-0.77729,-0.21831,-0.20232,-0.14211
train245,-0.81552,0.29821,-0.061039,-0.07027,0.45279,0.22513,-0.79482,-0.024194,-0.32223,0.068315
train246,-1.0803,0.6261,-0.17549,-0.19629,0.85332,0.38606,-1.0479,0.09929,-0.25514,0.06603
train247,-0.968,0.53992,-0.10509,-0.030881,0.67842,0.20442,-0.95665,0.074547,-0.2024,0.098527
train248,-1.3062,0.64439,-0.15681,-0.10314,1.4892,0.20772,-1.9064,0.11825,-0.71526,-0.037656
train249,-1.415,0.14003,-0.094563,-0.49407,1.3717,-0.087143,-1.5498,0.013566,-0.51295,0.42772
train250,-0.87241,0.52381,0.049851,-0.094082,0.685,0.2255,-0.97221,-0.1605,-0.33022,0.017112
train251,-1.0154,0.67061,-0.10531,-0.077746,0.90559,-0.073644,-1.3817,0.11097,-0.901,-0.0015467
train252,-1.3024,1.2912,0.0303,0.087202,1.335,0.0064244,-1.9139,0.069391,-0.53124,0.45078
train253,-1.2069,0.059559,0.42633,-0.45217,0.83593,0.12839,-0.60463,0.18614,-0.48476,-0.1262
train254,-1.0688,0.57911,-0.20105,-0.21281,0.74635,-0.0092523,-1.0675,0.091304,-0.47084,0.029076
train255,-0.55541,0.63639,-0.72905,-0.53267,0.67794,-0.1481,-0.74629,0.78963,-1.2102,0.54215
train256,-0.80706,0.43871,-0.1576,-0.039186,0.88533,0.019856,-0.92343,0.15469,-0.41537,0.035078
train257,-1.2242,0.44453,-0.23242,-0.21591,0.41428,0.68349,-1.0786,0.25922,-0.12035,0.27106
train258,-1.5563,0.667,-0.31515,0.085042,0.91111,0.22219,-1.4398,-0.091909,-0.59647,-0.016482
train259,-1.5372,0.60373,-0.48241,-0.27467,1.0067,0.26733,-1.5857,0.34522,-0.86821,-0.031283
train260,-0.67246,0.90513,-0.26136,-0.39457,0.6672,0.24349,-1.332,0.61195,-0.92428,0.15456
train261,-0.96294,0.60036,-0.098507,0.1222,1.5107,0.41696,-1.5129,0.41943,-0.80333,-0.068033
train262,-0.7092,0.29679,0.16847,0.0076127,0.34506,0.13997,-0.47589,-0.26505,-0.21178,-0.0078719
train263,-0.45991,0.097233,0.20028,0.13595,0.47528,0.17137,0.11473,0.087764,-0.19645,-0.58249
train264,-0.41406,0.40306,0.015323,0.21332,0.21997,0.4098,-0.78751,-0.33486,-0.27379,0.31254
train265,-1.1196,0.83228,-0.60898,-0.27735,0.65304,-0.20991,-1.4002,0.087475,-0.90076,-0.46123
train266,-0.4313,0.45743,-0.040721,-0.1597,0.60551,-0.074248,-0.77574,0.25953,-0.17226,0.05688
train267,-0.95163,0.63136,-0.39073,-0.10235,1.0679,-0.071476,-1.1038,0.084461,-0.41027,0.13465
train268,-0.95881,0.52598,-0.20969,-0.18858,0.4136,0.51301,-1.2631,-0.04923,-0.55601,0.10778
train269,-1.3501,0.85897,-0.42811,-0.16738,1.3329,0.12449,-1.6496,0.66352,-1.0078,0.11923
train270,-0.59444,0.58642,0.15125,0.2383,0.2301,0.68057,-1.1803,-0.6184,-0.30965,0.23331
train271,-0.75417,0.65119,-0.17423,-0.11403,0.50782,0.29446,-0.98299,-0.023912,-0.45344,0.061591
train272,-0.7049,0.49217,-0.053865,0.5937,0.47811,0.1989,-0.83035,-0.2335,0.094073,0.44834
train273,-1.1318,0.63529,-0.30091,0.06167,0.79132,0.043549,-1.5386,0.015825,-0.78076,-0.094406
train274,-1.0771,1.3119,-0.17722,-0.11017,1.2738,0.29483,-0.97813,-0.79708,-0.92657,-0.066265
train275,-1.3757,0.017978,0.32506,-0.4805,0.66322,0.15268,-0.28823,0.091957,-0.45687,0.063198
train276,-0.82867,0.44165,-0.32902,-0.2406,0.81676,0.6551,-1.3458,-0.04905,-1.0392,-0.07067
train277,-0.89884,1.1464,0.0072433,-0.13898,1.4795,0.20613,-1.7014,0.13387,-0.78029,0.048795
train278,-0.50939,0.60472,-0.13878,0.097613,0.64431,0.23457,-1.1627,0.10673,-0.31295,0.10911
train279,-1.1982,0.47296,-0.41684,-0.17469,0.81397,0.29415,-1.5591,0.44747,0.077041,0.31247
train280,-0.82691,0.81373,0.028856,0.053811,0.35397,0.54779,-1.3382,-0.47652,-0.2489,0.25451
train281,-0.97332,0.74955,-0.24687,-0.19773,0.98624,0.16061,-1.4869,0.15073,-0.7226,0.19128
train282,-1.0565,0.62195,-0.23337,-0.32312,0.91156,0.21957,-1.3873,0.12043,-0.53634,-0.10245
train283,-0.26485,0.96933,-0.29441,-0.43619,0.41479,0.30445,-0.36231,0.31133,-0.33649,-0.32681
train284,-1.2058,0.91807,-0.18467,-0.1452,0.8313,-0.046603,-1.3311,0.33535,-0.8333,0.07618
train285,-1.364,0.34077,0.095565,-0.2683,0.77201,-0.003506,-1.0025,0.033283,-0.36756,-0.038575
train286,-0.65967,0.97963,-0.65803,0.14334,0.72707,-0.050388,-0.52606,0.5616,-0.61456,-0.48833
train287,-0.48572,0.45209,-1.1558,0.19943,0.42356,-0.33748,-0.032512,1.4686,-0.65099,0.21932
train288,-1.4977,0.32461,-0.47083,0.13851,1.2698,-0.17227,-1.6292,0.27866,-0.6247,0.47974
train289,-0.89439,0.40738,-0.12758,-0.15555,0.50321,-0.039982,-0.79524,-0.043493,-0.44534,0.16867
train290,-0.84367,0.36086,-0.083283,-0.056551,0.51895,0.22239,-0.93329,-0.034153,-0.37248,0.058735
train291,-1.3843,0.30125,0.079712,-0.40352,0.77831,0.1648,-0.53426,0.151,-0.49275,0.22863
train292,-0.99689,0.21004,0.21742,-0.16192,0.43778,0.041375,-0.52681,-0.074359,-0.2895,0.13579
train293,-0.77924,0.42265,-0.20437,-0.11438,0.69591,0.067501,-0.88089,0.14038,-0.49065,0.024383
train294,-1.0305,0.55965,-0.24678,0.090808,1.0186,0.34827,-1.0133,0.045582,-0.4287,-0.072419
train295,-0.52345,0.49217,0.091375,0.25931,0.38777,0.50098,-1.162,-0.51744,-0.29212,0.16348
train296,-0.88048,0.7599,-0.012575,0.0075527,0.34714,0.61556,-1.2829,-0.40607,-0.39659,0.15032
train297,-1.4139,0.33069,0.11106,-0.41273,0.93105,0.17082,-1.1481,0.06105,-0.45903,-0.098267
train298,-1.0625,0.3235,0.0057259,-0.23315,0.71456,0.014271,-0.86202,0.16479,-0.41692,-0.09555
train299,-1.1511,0.73212,-0.22037,-0.32958,1.3843,0.13593,-1.83,0.18494,-0.61899,0.11116
train300,-0.7812,0.54279,-0.16326,0.016222,0.73976,0.33856,-1.2044,-0.18398,-0.30583,0.13262
train301,-0.86279,1.1968,0.16761,-0.59574,-0.033984,0.20603,-1.465,-0.50911,0.00034778,0.14463
train302,-0.53874,0.43678,0.10246,0.23846,0.27674,0.50442,-0.98027,-0.47142,-0.29118,0.2179
train303,-1.156,0.428,0.080834,-0.28152,0.93842,0.21952,-0.97418,0.090435,-0.42361,0.15953
train304,-0.92081,0.1732,0.043435,-0.12079,0.36643,0.14648,-0.66898,-0.1056,-0.27518,0.0021811
train305,-1.2067,0.94725,-0.34425,-0.15748,0.90474,0.31998,-1.063,0.54206,-0.72748,0.40489
train306,-1.0615,0.3452,0.020483,0.53104,0.40011,0.05972,-1.283,-0.47627,-0.16869,0.46016
train307,-0.77252,0.88215,-0.4784,-0.44199,0.11397,0.10745,-0.71827,0.21319,-0.67601,0.29835
train308,-0.49624,0.55319,-0.93533,0.05477,0.28398,-0.2574,-0.25591,1.1659,-0.78456,0.2986
train309,-0.63404,0.54265,0.12293,0.21064,0.30709,0.58929,-1.3048,-0.55541,-0.33854,0.19407
train310,-0.52243,0.43813,0.028502,-0.045002,0.46732,0.22241,-0.73042,-0.26297,-0.2617,0.12649
train311,-0.47554,0.84898,0.0019276,-0.18439,1.0072,0.21254,-0.81415,0.56157,-0.47657,-0.055322
train312,-1.0205,0.63684,0.029145,0.03694,0.57976,0.33237,-1.1714,-0.19732,-0.37257,0.07005
train313,-0.51758,0.55213,-0.84373,-0.1096,0.28257,-0.10285,-0.24447,1.0816,-0.65192,0.20697
train314,-0.47066,0.34654,-0.037949,0.067738,0.36597,0.2026,-0.66789,-0.11226,-0.31421,0.11835
train315,-1.2919,1.1714,-0.1193,0.019844,1.608,0.62613,-2.1257,0.058694,-0.93835,0.23907
train316,-1.1845,0.34128,0.13595,-0.096962,0.70945,-0.30241,-0.66618,0.08335,-0.35552,-0.0013985
train317,-0.52615,0.52132,-0.23989,0.048617,1.0389,0.070957,-0.84296,0.19645,-0.35224,-0.016208
train318,-0.86845,0.31949,-0.094033,-0.011189,0.60417,0.029315,-0.92054,0.0030958,-0.35161,0.063747
train319,-1.1331,0.94436,-0.83288,-1.1337,0.88294,0.27777,-1.818,0.41633,-0.81587,-0.27387
train320,-0.88277,0.38279,-0.13169,-0.10823,0.61515,0.096941,-0.93382,0.12635,-0.45408,0.022696
train321,-1.8956,0.91581,-0.36477,-0.13607,1.1717,0.07342,-2.0739,-0.085067,-0.66777,0.13235
train322,-0.6912,0.96462,-0.78332,0.18236,1.6318,-0.17151,-1.3271,-0.51051,-0.87478,-0.33908
train323,-1.5358,0.38659,0.013881,-0.29504,1.331,0.15248,-1.171,0.48551,-0.51122,0.095776
train324,-1.4705,0.35583,-0.42219,-0.15733,0.5552,-0.0029987,-0.95293,0.013742,-0.37382,-0.32272
train325,-1.1417,0.45578,-0.16321,-0.28646,1.0983,0.063751,-1.5204,0.039944,-0.2556,-0.093607
train326,-0.9651,0.93796,0.26734,-0.28422,0.362,0.3821,-1.5634,-0.48807,-0.4906,0.12998
train327,-0.43075,0.87857,-0.090826,-0.66973,0.81802,-0.064122,-1.1962,0.17319,-0.19949,0.25867
train328,-0.83899,0.53454,-0.18107,-0.03224,1.0286,0.24524,-1.1167,0.2758,-0.55464,-0.03386
train329,-0.61609,0.33807,-0.18949,0.23906,0.46702,-0.047653,0.10764,0.43618,-0.30198,-0.19219
train330,-0.93865,0.55228,-0.11129,-0.035359,0.75427,-0.10234,-1.3539,0.024804,-0.85541,-0.11854
train331,-0.84506,0.40322,-0.11366,-0.10006,0.57334,0.20739,-0.89292,0.04511,-0.35262,0.044965
train332,-1.437,0.97771,-0.4292,-0.15238,0.83813,0.33322,-1.3236,0.63969,-1.0513,0.27777
train333,-0.92527,0.45127,-0.22175,0.004485,0.95857,0.12376,-1.5198,0.21445,-0.42235,0.00011306
train334,-1.032,0.40371,-0.087024,-0.23135,0.72894,0.24093,-0.98043,0.14882,-0.55565,-0.086221
train335,-1.3369,0.46139,0.02104,-0.48953,0.92483,0.18606,-0.58727,0.094863,-0.43044,0.25468
train336,-0.88553,0.62071,-0.29013,-0.18977,0.63433,-0.00036504,-0.87784,0.26876,-0.48648,0.091873
train337,-1.2588,-0.099898,0.3141,-0.28602,0.55485,0.10615,-0.48243,0.055929,-0.46562,-0.0055511
train338,-1.042,0.36414,0.28943,-0.45059,0.69913,0.12578,-0.6922,0.18774,-0.54638,-0.40954
train339,-1.2608,0.54853,-0.18366,-0.057778,0.89311,0.23263,-1.7706,0.2964,-0.44322,0.0041226
train340,-0.70961,0.43056,-0.0018737,0.032871,0.38874,0.36083,-0.83698,-0.30125,-0.30825,0.082081
train341,-0.81481,0.86895,-0.60594,-0.23012,0.4852,0.28543,-0.21212,0.48772,-0.48947,-0.10447
train342,-1.3646,1.0574,-0.42011,-0.13804,1.2801,0.41085,-2.0685,0.55075,-0.4633,0.20476
train343,-0.86822,0.77643,-0.0038545,0.02608,0.43579,0.69406,-1.4113,-0.58559,-0.25129,0.23359
train344,-0.98397,0.73243,-0.30227,-0.11545,0.7398,0.015822,-1.1827,0.24994,-0.31582,0.20116
train345,-1.8943,2.1048,-0.29972,-0.20753,2.2723,0.34185,-2.968,0.1591,-1.5788,0.4782
train346,-1.2765,1.067,-0.13787,-0.057575,1.4939,0.58896,-1.8521,0.068663,-1.0713,0.12746
train347,-0.85152,0.69219,0.093883,0.091443,0.75158,0.26006,-1.4956,-0.40515,-0.78988,0.14958
train348,-0.48865,0.9223,0.072029,-0.5481,1.4299,0.013384,-1.4278,0.18582,-0.85066,0.1853
train349,-2.0221,0.41841,-0.43412,-0.38437,0.86897,0.080479,-1.4433,-0.38142,-0.72794,0.022458
train350,-1.0835,0.77388,-0.2401,-0.057631,0.9771,0.061748,-1.3366,0.34549,-0.94552,0.081945
train351,-1.0526,0.84977,0.024565,-0.051696,0.44352,0.61786,-1.4883,-0.4959,-0.46775,0.098037
train352,-0.5379,0.50529,-0.14238,0.51255,0.78465,0.23578,0.2435,0.37473,-0.15632,-0.46843
train353,-0.76974,0.42554,-0.1951,0.049418,0.74489,0.0020196,-1.2313,0.14931,-0.52056,-0.077902
train354,-1.5312,0.82052,-0.67211,-0.12699,0.73009,0.085979,-1.1537,0.22151,-0.49331,-0.099707
train355,-0.86264,0.40129,-0.10668,-0.1171,0.71677,0.16518,-1.0492,-0.16872,-0.22712,0.0073266
train356,-0.8217,0.42357,-0.11599,-0.15492,0.59,0.17859,-0.91444,0.054065,-0.38973,0.058006
train357,-0.61782,0.5284,0.056687,0.029646,0.43846,0.37809,-0.98706,-0.28306,-0.36343,0.037947
train358,-0.83342,0.76031,-0.068263,-0.43255,1.1968,0.50071,-0.99033,0.31754,-0.50612,-0.080708
train359,-0.82562,0.37529,-0.089353,-0.12042,0.5447,0.21545,-0.8821,0.0078562,-0.33137,0.049336
train360,-1.1636,0.63645,-0.30419,-0.15686,0.67729,0.14822,-1.1235,0.18335,-0.29272,0.13298
train361,-0.30083,0.38024,-0.057545,0.081908,0.45196,0.18815,-0.6894,0.14933,-0.33795,0.22421
train362,-1.158,0.39349,-0.0061082,-0.38465,0.64631,0.094421,-1.0453,0.12443,-0.43096,-0.087926
train363,-0.29582,0.64369,-0.061312,-0.38165,0.69975,0.21559,-0.9375,0.31991,-0.64127,-0.077683
train364,-1.322,0.052092,0.32096,-0.51191,0.74529,0.14431,-0.3018,0.1729,-0.49841,0.054904
train365,-1.2512,0.51112,-0.071788,-0.34129,1.1959,0.11915,-1.2114,0.35424,-0.52085,0.16893
train366,-1.2261,0.093778,0.10217,-0.4417,0.58755,0.16821,-0.21946,0.30001,-0.61727,-0.042633
train367,-1.094,-0.15591,0.28244,-0.47707,0.69286,-0.18601,-0.49463,0.36767,-0.57445,-0.13327
train368,-1.4372,0.80848,-0.32701,-0.018398,1.0614,0.054581,-1.4441,0.01455,-0.7064,-0.11264
train369,-1.1266,0.23253,-0.079063,-0.091617,0.65526,0.19433,-0.99937,0.41953,-0.26741,0.12294
train370,-0.90303,0.43027,-0.072431,-0.071682,0.53427,0.20744,-0.88853,-0.070175,-0.374,0.063884
train371,-0.82697,0.30092,-0.047599,-0.087634,0.50882,0.22621,-0.80242,0.0091962,-0.34789,0.06206
train372,-0.9662,0.7415,-0.17959,-0.099001,0.46482,0.43663,-1.1876,-0.15262,-0.41061,0.20038
train373,-0.43804,0.72163,-0.69034,-0.14239,0.67204,0.095725,-0.35989,0.56359,-0.18246,0.077874
train374,-1.2513,0.89334,-0.036377,-0.37186,0.8424,0.23736,-1.6269,0.21979,-0.6158,0.075927
train375,-0.5993,0.42457,-0.11143,-0.046738,0.46816,0.21868,-0.81374,-0.080251,-0.33898,0.12231
train376,-0.83386,0.4971,0.010927,0.0027196,0.56055,-0.042578,-1.2099,-0.078238,-0.4413,0.13936
train377,-0.85205,0.37978,-0.19025,0.040455,0.74216,0.043572,-1.0291,0.23966,-0.54111,-0.026074
train378,-1.0841,0.74056,-0.038019,-0.14822,1.0541,-0.032282,-1.5965,-0.25136,-0.7275,-0.1226
train379,-1.2405,0.46222,-0.22415,-0.4611,0.96671,0.036204,-1.6141,0.20568,-0.50318,-0.1516
train380,-0.2895,0.31886,0.05013,0.17662,0.27365,0.25728,-0.67466,-0.2378,-0.149,0.25786
train381,-0.50603,0.67231,-0.22149,0.43427,0.46369,0.11412,-0.43657,-0.30649,-0.13217,0.30357
train382,-0.76396,0.52149,-0.09236,-0.093709,0.58126,0.22936,-0.89759,-0.0031677,-0.31787,0.095106
train383,-1.0311,0.76745,-0.26839,-0.19738,0.9376,0.088916,-1.0061,0.57368,-0.52893,-0.10592
train384,-0.5502,0.35811,-0.1453,0.32899,0.43724,0.054582,-0.57012,-0.19216,-0.072392,0.38317
train385,-1.1568,0.31283,-0.29112,-0.19942,1.0581,-0.10831,-1.387,0.28053,-0.25248,-0.16704
train386,-0.93464,0.74424,-0.12844,0.097093,0.40375,0.2294,-1.1566,-0.067935,-0.35902,0.46986
train387,-0.67194,0.61688,-0.23674,-0.027496,0.76535,0.066238,-1.2613,-0.0016839,-0.62308,-0.088878
train388,-0.84086,0.73829,-0.12765,-0.12686,0.67771,0.3939,-1.5225,-0.33129,-0.55618,0.308
train389,-1.064,0.14865,-0.31708,-0.10921,0.020318,-0.26146,-0.407,-0.47767,-0.19978,0.091185
train390,-1.1614,0.90381,-0.21108,-0.13175,1.4463,0.24228,-2.2197,0.41227,-0.61919,-0.021123
train391,-1.4075,0.11032,0.25253,-0.46554,0.68016,0.12,-0.42376,0.086901,-0.44415,0.066429
train392,-0.79167,0.34931,-0.07984,-0.096263,0.57389,0.17953,-0.69219,-0.07548,-0.23819,0.09641
train393,-1.623,0.37582,-0.021137,-0.59776,1.0941,0.16501,-1.2461,0.087819,-0.49479,0.035128
train394,-1.0337,0.78385,-0.05514,-0.10299,0.5417,0.59702,-1.6125,-0.363,-0.42934,0.13452
train395,-1.4988,0.46239,0.054786,-0.50691,1.0179,0.19578,-0.76452,0.17016,-0.52568,0.17892
train396,-0.78341,0.7876,-0.2422,-0.17991,0.32282,0.38814,-1.0167,-0.032403,-0.41192,0.172
train397,-1.1062,0.48289,-0.21723,-0.0015052,0.79974,0.061333,-1.147,0.31741,-0.62309,0.10509
train398,-0.7696,0.57506,-0.074973,-0.11347,0.98638,0.44894,-1.0365,0.047458,-0.55451,0.06532
train399,-1.4517,0.60607,-0.44967,0.08989,0.55161,0.030291,-1.3178,-0.136,-0.55511,-0.033861
train400,-0.67667,0.41406,0.030168,0.080071,0.3973,0.39962,-0.75948,-0.23852,-0.34781,0.08471
train401,-0.80837,0.64023,0.011419,0.1474,0.35854,0.51321,-1.2019,-0.40979,-0.29147,0.080415
train402,-1.3037,0.34813,-0.23353,0.07579,0.9216,0.1449,-1.4557,0.016372,-0.63341,-0.17865
train403,-1.0398,0.24112,0.14737,-0.34707,0.94651,0.14498,-0.83349,0.28802,-0.59578,-0.20021
train404,-0.75397,0.81013,-0.47738,-0.071971,0.55752,0.25754,-0.90406,0.30326,-0.39247,0.085423
train405,-0.40032,0.51341,-0.17779,0.052786,0.38339,0.24946,-0.82324,0.060642,-0.28239,0.20158
train406,-0.75484,0.29876,-0.0095445,-0.10168,0.44231,0.24647,-0.72298,-0.092726,-0.30315,0.10414
train407,-1.2538,1.2831,-0.19588,-0.096292,1.5434,0.21336,-2.0311,-0.0042967,-0.93025,0.24662
train408,-1.4223,0.46239,-0.080889,0.26617,0.88209,-0.011143,-1.4302,-0.12018,-0.065739,-0.0032441
train409,-0.65843,0.70917,-0.46882,-0.46351,0.80617,0.2509,-0.57943,0.33212,-0.72571,0.13728
train410,-1.2962,0.58727,-0.61311,-0.081943,1.0343,0.38632,-1.234,0.26915,-0.33259,-0.12627
train411,-0.66703,0.96225,-0.24729,-0.37501,1.0909,0.093756,-1.1604,0.73563,-0.87436,0.073885
train412,-1.7519,1.4462,0.077286,-0.46475,1.5973,0.34702,-2.1786,0.084644,-0.94122,-0.018907
train413,-1.2981,0.003499,0.25412,-0.40568,0.60096,0.1425,-0.3929,0.14948,-0.50016,-0.099098
train414,-0.99151,0.53591,-0.45837,-0.15051,1.1835,-0.16302,-1.2494,0.46213,-0.96216,0.50789
train415,-0.77849,0.45748,-0.016719,-0.0051169,0.40232,0.3562,-0.96557,-0.22708,-0.33532,0.091311
train416,-0.9077,1.0351,-0.17901,-0.28512,1.2364,0.57496,-1.1824,0.31185,-0.23955,0.096764
train417,-0.86107,0.26921,0.0013499,-0.20562,0.5377,0.18628,-0.6319,0.13604,-0.46522,0.030838
train418,-0.94015,0.52442,-0.15227,-0.096857,0.76674,0.16898,-1.0625,0.088385,-0.40602,-0.042955
train419,-1.0947,0.66554,-0.35849,-0.46984,1.283,0.11111,-1.9832,0.44832,-0.77924,0.05671
train420,-0.78528,0.51107,-0.036582,-0.0798,0.76685,-0.15893,-1.0317,-0.062621,-0.67329,-0.041734
train421,-1.2292,0.64634,-0.66461,-0.18743,0.63777,0.06274,-0.97316,0.20762,-0.87615,0.26445
train422,-1.4422,0.4527,-0.18433,0.37581,1.3308,-0.0047545,-1.8796,-0.2485,-0.18664,0.32923
train423,-0.99826,0.24142,0.2439,-0.18905,0.61,0.11231,-0.62555,0.042066,-0.38041,0.10879
train424,-1.1914,0.55059,0.42802,-0.32019,1.34,0.073209,-1.046,0.034839,-0.96507,0.23188
train425,-0.57304,0.38435,-0.92288,0.21217,0.46253,-0.1871,0.23363,1.0107,-0.5073,-0.012503
train426,-1.2682,0.84194,-0.39529,-0.041616,1.3045,0.35007,-2.0098,0.20384,-0.58508,-0.035835
train427,-0.99429,1.0007,-0.24877,-0.096868,1.1168,0.21124,-1.5874,-0.11344,-0.80029,0.045644
train428,-0.96634,0.56448,-0.15168,-0.060722,0.84798,0.17058,-1.2244,0.09145,-0.38089,-0.11801
train429,-0.54848,0.5356,0.077322,0.23181,0.36742,0.54819,-1.176,-0.52963,-0.26482,0.18844
train430,-0.72473,0.65906,-0.083914,-0.24639,1.0629,0.18018,-1.2242,0.26096,-0.61984,-0.0079248
train431,-0.82665,0.69184,-0.07571,-0.60879,1.36,0.3706,-1.4939,0.40016,-1.0921,-0.025508
train432,-1.2312,0.14848,0.46484,-0.37668,0.75812,-0.23627,-1.3685,0.11186,-0.76867,0.50607
train433,-1.0765,0.5572,-0.04729,-0.072496,0.66627,0.26591,-1.5257,-0.36269,-0.26315,0.088927
train434,-1.3495,1.0999,-0.16823,-0.30059,1.434,0.14189,-1.5373,0.48412,-0.67788,0.29567
train435,-1.0635,0.79327,-0.13799,-0.3015,1.2512,0.15197,-1.5408,0.2873,-0.49093,0.25147
train436,-1.5106,0.31077,-0.015366,-0.21161,0.84561,0.1192,-1.1139,0.39509,-0.45331,-0.014867
train437,-0.9138,0.82822,-0.29024,-0.47212,0.99225,0.83416,-1.3594,0.087842,-0.80834,0.025228
train438,-0.61144,0.56928,0.14809,0.23699,0.27518,0.64497,-1.2871,-0.60938,-0.29862,0.2237
train439,-0.59638,0.51601,0.15719,0.25803,0.32378,0.59685,-1.2252,-0.59246,-0.29398,0.18013
train440,-0.30369,0.29261,0.0046731,0.20591,0.39705,0.2325,-0.69361,-0.16505,-0.21205,0.28513
train441,-1.3958,0.50641,-0.50087,-0.16598,0.70149,0.2438,-1.3515,-0.05532,-0.73518,-0.10537
train442,-1.0405,0.25382,-0.3717,0.10342,0.87297,-0.10838,-1.7088,0.53435,-1.0229,0.0028315
train443,-0.81698,0.29992,-0.060064,-0.070497,0.45405,0.22535,-0.79655,-0.025303,-0.32334,0.068265
train444,-0.72445,0.49996,-0.26022,0.0017901,1.4179,-0.084942,-1.0321,0.54041,-0.53447,-0.097877
train445,-1.3373,0.54196,-0.19685,-0.11951,0.81271,0.016955,-0.9804,0.042448,-0.23624,-0.3906
train446,-0.8359,0.58477,-0.11176,-0.027343,1.2322,-0.11266,-1.0227,0.43751,-0.37868,0.030699
train447,-1.119,0.60976,0.11373,-0.78758,1.4966,0.14743,-1.7758,0.034428,-0.94811,0.38352
train448,-1.0859,0.56651,-0.37782,-0.0076294,1.1352,1.0564,-1.4736,0.083156,-0.86451,0.033172
train449,-0.91592,0.044873,-0.21092,-0.31536,1.3656,0.011675,-1.597,0.024517,0.35826,-0.38546
train450,-0.88217,0.58225,-0.062308,-0.071201,0.64569,0.085252,-1.0871,-0.0028733,-0.42973,0.094899
train451,-1.2578,0.85558,-0.2266,-0.23981,1.1293,0.27745,-1.684,0.32505,-0.69339,0.21248
train452,-0.926,0.24303,0.33145,-0.25944,0.85743,0.17795,-0.18335,-0.043675,-0.54598,-0.18398
train453,-0.923,0.48634,-0.11769,-0.12511,0.68878,0.15776,-1.1253,0.13349,-0.49329,0.04038
train454,-1.1348,0.38665,-0.32393,-0.16228,1.2012,0.073424,-1.6397,0.11838,-0.60413,0.302
train455,-1.6893,0.73565,-0.43015,-0.36294,1.4017,0.27543,-1.9931,0.020297,-0.66729,-0.088316
train456,-0.88352,0.48669,-0.16282,-0.049048,0.69709,0.098139,-1.1041,0.17626,-0.49028,0.0020639
train457,-1.6763,0.99038,-0.39285,-0.1195,1.2854,0.30353,-1.6656,-0.10812,-0.083231,0.034938
train458,-0.65194,0.59052,0.024471,0.26899,0.0059955,0.41134,-0.76679,-0.55719,0.067512,0.32609
train459,-1.2224,0.47983,-0.047946,0.3161,1.2359,0.28031,-1.9301,-0.2877,-0.16234,0.0082054
train460,-1.4103,0.50727,-0.15663,-0.3257,1.2166,0.14277,-1.7609,0.049277,-0.5515,-0.076563
train461,-1.1783,0.92335,-0.24242,-0.15567,1.0857,0.35556,-1.1531,0.19598,-0.35773,0.16103
train462,-0.83141,0.44752,-0.11917,-0.096484,0.60305,0.21519,-0.91401,0.023633,-0.3504,0.043353
train463,-1.1974,0.25288,-0.4186,-0.20652,0.38993,0.33083,-0.91886,-0.22993,-0.55115,-0.1073
train464,-1.1659,0.60171,0.24196,-0.29638,0.90416,-0.36518,-0.81018,0.0076274,-0.35073,0.054125
train465,-0.7742,0.73455,-0.152,0.079586,0.73522,0.11847,-0.83416,0.39521,-0.60076,0.18127
train466,-1.2744,0.84662,0.25853,0.71691,1.2166,-0.24172,-1.4345,0.076649,-0.34585,0.32608
train467,-1.3299,1.3581,-0.32716,-0.25859,1.5178,0.15061,-2.1717,0.10855,-0.94035,0.42428
train468,-0.94118,0.54027,-0.18462,-0.16455,0.73517,0.14974,-1.0954,0.13343,-0.46555,0.067911
train469,-0.81031,0.31331,-0.047194,-0.062551,0.43006,0.26372,-0.82764,-0.04659,-0.32068,0.083077
train470,-1.0081,0.80272,-0.6324,0.029767,0.808,0.047514,-0.53114,0.82456,-1.064,0.097689
train471,-0.75377,-0.03866,-0.30142,-0.50826,0.55701,0.079885,-1.1845,0.075946,0.43259,-0.14602
train472,-1.1306,0.26452,0.111,-0.13305,0.58378,0.10424,-0.82486,0.028981,-0.3065,0.028655
train473,-1.0541,0.73493,-0.061271,-0.12199,0.47668,0.47798,-1.2704,-0.23741,-0.4622,0.11108
train474,-0.91298,0.093426,0.12236,-0.24598,0.35693,0.059073,-0.38005,0.26023,-0.52668,-0.29257
train475,-1.1596,0.61819,-0.45025,-0.50085,0.89621,0.33869,-1.3728,0.19344,-0.04212,0.28164
