SampleID,Auto PIT 20 10 1,Auto PIT 20 10 2,Auto PIT 20 10 3,Auto PIT 20 10 4,Auto PIT 20 10 5,Auto PIT 20 10 6,Auto PIT 20 10 7,Auto PIT 20 10 8,Auto PIT 20 10 9,Auto PIT 20 10 10
train241,-2.8962,-1.4784,2.4595,-0.56195,-1.7044,2.6825,0.24723,1.7815,-0.79481,0.28979
train242,-2.5307,-1.5708,2.421,-0.48049,-1.9147,3.201,0.038721,1.908,-0.96505,0.61382
train243,-2.5548,-1.1923,2.5717,-0.44993,-1.833,3.1104,0.34591,1.8755,-0.52567,0.45583
train244,-2.4237,-1.3538,2.4765,-0.53927,-2.0234,2.9802,0.25289,1.7458,-0.70755,0.44162
train245,-2.5565,-1.4361,2.5159,-0.62991,-1.8926,3.0291,0.19214,1.741,-0.73363,0.52839
train246,-2.6617,-1.3825,2.4288,-0.60223,-1.8438,2.8725,0.1614,1.6118,-0.56643,0.39709
train247,-2.6312,-1.4961,2.4056,-0.6358,-1.883,2.9859,0.30689,1.6147,-0.64945,0.46134
train248,-2.6262,-1.1701,2.5541,-0.42766,-1.8891,3.2291,0.29049,1.6852,-0.75485,0.5342
train249,-2.9525,-0.95434,2.7407,-0.31864,-1.681,3.1948,0.29266,1.8494,-0.5463,0.70961
train250,-2.4886,-1.4865,2.5118,-0.53426,-1.9808,2.9434,0.24621,1.6921,-0.70493,0.46143
train251,-2.4707,-1.4889,2.4356,-0.51084,-1.9409,3.2029,0.20834,1.9065,-0.86061,0.55599
train252,-2.7057,-1.9423,2.2421,-0.49986,-2.0456,3.0304,0.61426,1.6848,-0.77335,0.60808
train253,-2.3979,-1.2215,2.728,-0.51434,-1.8616,3.1784,0.043442,1.8551,-0.47131,0.4864
train254,-2.4842,-1.4766,2.3584,-0.51673,-1.9509,2.9629,0.23032,1.7812,-0.65165,0.44987
train255,-2.659,-1.8179,2.331,-0.54602,-1.6442,3.2908,-0.054505,1.9167,-0.85864,0.51292
train256,-2.6658,-1.4438,2.6006,-0.58239,-1.7985,3.1123,0.23878,1.6904,-0.76864,0.49486
train257,-2.5953,-1.4007,2.2318,-0.90629,-1.8117,2.9529,0.16265,1.4197,-0.36351,0.47357
train258,-2.4838,-1.3093,2.2538,-0.70639,-1.9734,2.8782,0.31051,1.8517,-0.67769,0.41323
train259,-2.5457,-1.1603,2.3158,-0.58938,-1.863,3.1347,0.037233,1.8561,-0.68866,0.45121
train260,-2.5206,-1.8286,2.2546,-0.53199,-1.8701,3.2492,-0.19014,1.7325,-0.77375,0.59007
train261,-2.6898,-1.3335,2.6005,-0.50541,-1.7178,3.3879,0.077209,1.6399,-0.87806,0.4391
train262,-2.4027,-1.5377,2.5799,-0.60972,-1.9606,2.9825,0.19754,1.7914,-0.73048,0.47069
train263,-2.239,-1.4679,2.5127,-0.55891,-1.9824,3.0501,0.081468,1.8018,-0.69541,0.23726
train264,-2.5173,-1.6812,2.5457,-0.81928,-1.9228,3.0239,0.28902,1.4108,-0.90862,0.52316
train265,-2.3248,-1.3046,2.2584,-0.40646,-2.1221,2.8193,0.077127,1.9738,-0.84898,0.41431
train266,-2.492,-1.6827,2.3804,-0.3426,-1.9521,3.0152,0.17971,1.676,-0.68573,0.48156
train267,-2.7623,-1.4586,2.4433,-0.46087,-1.7905,2.9996,0.38392,1.8012,-0.73175,0.4075
train268,-2.5642,-1.4147,2.4359,-0.75034,-1.9551,2.9525,0.12356,1.7223,-0.8114,0.55622
train269,-2.5642,-1.5007,2.2685,-0.55437,-1.7946,3.3199,0.09615,1.8276,-0.71063,0.43316
train270,-2.5023,-1.6196,2.5482,-0.908,-1.9986,2.8934,0.27272,1.3694,-0.99563,0.57214
train271,-2.606,-1.5491,2.4782,-0.70029,-1.9095,2.9473,0.14644,1.7369,-0.80316,0.52835
train272,-2.6158,-1.7034,2.3672,-0.78177,-1.9155,3.0401,0.51655,1.3774,-0.72919,0.43801
train273,-2.3908,-1.3319,2.305,-0.55426,-2.0321,3.0854,0.21848,1.9054,-0.92533,0.50017
train274,-2.709,-1.2967,2.6394,-0.56646,-1.685,2.8046,0.51689,2.0628,-1.023,0.16639
train275,-2.4372,-1.2108,2.732,-0.68843,-1.7782,3.1139,0.12233,1.9642,-0.39919,0.4825
train276,-2.6603,-1.1867,2.5813,-0.63228,-1.7779,3.1416,0.060847,1.7865,-0.92413,0.51116
train277,-2.571,-1.5495,2.4746,-0.30764,-1.9083,3.1181,0.17575,1.687,-0.69621,0.46827
train278,-2.446,-1.5843,2.3665,-0.45493,-1.95,3.1195,0.16861,1.5924,-0.75453,0.4165
train279,-2.6339,-1.3292,2.1775,-0.56176,-1.8688,3.0927,0.24936,1.4707,-0.44628,0.45002
train280,-2.6149,-1.623,2.471,-0.86524,-2.0404,2.7295,0.21315,1.4561,-0.91507,0.6
train281,-2.6322,-1.4611,2.4636,-0.49422,-1.8851,3.1138,0.14152,1.7243,-0.82426,0.55124
train282,-2.5591,-1.2908,2.4573,-0.44406,-1.964,3.0146,0.11961,1.7544,-0.72439,0.4788
train283,-2.5329,-1.7208,2.3969,-0.50919,-1.8565,2.7628,-0.13263,1.6856,-0.75665,0.28189
train284,-2.4287,-1.7976,2.2491,-0.62145,-1.9624,3.0912,0.24363,1.9258,-0.74324,0.51262
train285,-2.4548,-1.299,2.5066,-0.54228,-1.9654,2.976,0.20135,1.8104,-0.56911,0.49566
train286,-2.4069,-1.7516,2.2117,-0.61281,-1.8653,2.9289,0.20404,1.9508,-0.8764,0.14279
train287,-2.6343,-2.0311,1.9937,-0.76117,-1.593,3.2115,0.044523,1.8994,-0.79485,0.22603
train288,-2.6471,-1.4111,2.2971,-0.54154,-1.8535,3.2918,0.41983,1.8301,-0.67778,0.58
train289,-2.5667,-1.4867,2.4933,-0.58902,-1.8638,3.019,0.22822,1.8353,-0.72114,0.52326
train290,-2.5506,-1.4316,2.4808,-0.59284,-1.9218,3.0319,0.19764,1.7393,-0.76114,0.53581
train291,-2.6261,-1.3248,2.6773,-0.71691,-1.6947,3.0026,0.16653,1.9466,-0.45521,0.52363
train292,-2.4671,-1.4418,2.6193,-0.6482,-1.9044,3.0149,0.19939,1.8333,-0.62162,0.53808
train293,-2.6061,-1.4382,2.4662,-0.52272,-1.841,3.0942,0.15633,1.803,-0.75514,0.50296
train294,-2.642,-1.3036,2.4807,-0.63406,-1.809,2.9654,0.27974,1.7067,-0.7431,0.31403
train295,-2.5089,-1.5242,2.5475,-0.7172,-2.0013,2.943,0.30328,1.4055,-0.93234,0.54838
train296,-2.5758,-1.5869,2.475,-0.90931,-2.021,2.768,0.15622,1.5848,-0.91079,0.59716
train297,-2.4746,-1.0705,2.6138,-0.52461,-1.914,3.0107,0.1323,1.8064,-0.5065,0.49813
train298,-2.4393,-1.3956,2.4785,-0.54325,-1.9606,3.0549,0.18467,1.7907,-0.65102,0.48132
train299,-2.6984,-1.2587,2.4839,-0.35696,-1.8921,3.1475,0.17013,1.6717,-0.69605,0.57062
train300,-2.6503,-1.4063,2.4844,-0.57573,-1.8888,2.9985,0.29246,1.6016,-0.75903,0.49358
train301,-2.5495,-1.6716,2.4369,-0.44507,-2.1542,2.5688,-0.082051,1.6436,-0.7883,0.75088
train302,-2.5155,-1.5913,2.5657,-0.81878,-1.9638,2.9387,0.2899,1.4454,-0.9215,0.54491
train303,-2.7043,-1.3033,2.6775,-0.56041,-1.7613,3.0003,0.15514,1.767,-0.56752,0.5574
train304,-2.4543,-1.3601,2.5289,-0.64071,-1.939,3.0298,0.20455,1.7926,-0.68077,0.50906
train305,-2.6189,-1.8561,2.2508,-0.85269,-1.6668,3.0543,0.10686,1.7454,-0.65517,0.39545
train306,-2.4309,-1.5878,2.3437,-0.70902,-2.0728,3.0759,0.53886,1.5224,-0.86616,0.54215
train307,-2.6376,-1.8696,2.3679,-0.8299,-1.8529,2.8044,0.01078,1.9068,-0.8162,0.61111
train308,-2.5892,-2.1423,1.9916,-0.77273,-1.6574,3.2003,-0.02867,1.9718,-0.88507,0.31722
train309,-2.454,-1.5276,2.504,-0.75734,-2.078,2.8897,0.24587,1.4247,-0.99377,0.58203
train310,-2.6227,-1.5433,2.6419,-0.57541,-1.8639,3.0259,0.29607,1.6259,-0.83141,0.51827
train311,-2.4501,-1.8203,2.3433,-0.39615,-1.8482,3.1046,0.046118,1.6255,-0.63909,0.34408
train312,-2.6334,-1.5101,2.4759,-0.74107,-1.9781,2.8812,0.2709,1.7404,-0.86862,0.5873
train313,-2.6501,-2.0047,2.0803,-0.7415,-1.6434,3.1397,-0.080989,1.8683,-0.79135,0.32004
train314,-2.5326,-1.5623,2.5268,-0.61946,-1.8967,3.0751,0.22845,1.672,-0.818,0.50816
train315,-2.6825,-1.5128,2.4445,-0.6295,-1.8776,3.1026,0.23904,1.6005,-0.79334,0.49006
train316,-2.3709,-1.5566,2.4671,-0.54115,-1.9934,3.0177,0.28126,1.8782,-0.59841,0.46042
train317,-2.7405,-1.4889,2.5615,-0.47356,-1.8142,3.0575,0.23693,1.7016,-0.83878,0.42613
train318,-2.5305,-1.4739,2.4405,-0.55539,-1.9302,3.0663,0.26785,1.7503,-0.75582,0.49491
train319,-2.7209,-1.177,2.4549,-0.35387,-1.8958,2.908,-0.22871,1.7007,-0.67322,0.51619
train320,-2.5143,-1.4509,2.4448,-0.54752,-1.9211,3.0626,0.16312,1.7803,-0.72896,0.49407
train321,-2.4509,-1.2766,2.1348,-0.57238,-2.1323,2.8776,0.39068,1.8193,-0.65018,0.5073
train322,-2.8118,-1.0779,2.497,-0.27999,-1.7946,2.7675,0.48344,1.9352,-1.1353,0.097465
train323,-2.6998,-1.1845,2.6291,-0.57909,-1.7173,3.0587,0.12608,1.7276,-0.45198,0.52096
train324,-2.3898,-1.2627,2.2822,-0.57048,-1.9774,2.8828,0.21981,1.8274,-0.58587,0.31995
train325,-2.7425,-0.96474,2.4072,-0.18565,-2,2.978,0.17303,1.6257,-0.56748,0.48442
train326,-2.51,-1.5397,2.5183,-0.57815,-2.1255,2.7571,0.02863,1.7046,-0.90827,0.72041
train327,-2.5427,-1.6099,2.4617,-0.23113,-1.9846,2.9093,0.093473,1.5686,-0.66806,0.52113
train328,-2.6235,-1.4422,2.4994,-0.53188,-1.8409,3.1064,0.1398,1.7102,-0.75426,0.44342
train329,-2.3314,-1.81,2.3627,-0.72103,-1.8369,3.0912,0.25179,1.8781,-0.71551,0.20403
train330,-2.2856,-1.3931,2.3989,-0.39826,-2.0857,3.2062,0.16719,1.9555,-0.89876,0.53381
train331,-2.5755,-1.4445,2.4718,-0.5915,-1.893,3.0207,0.19141,1.7313,-0.72215,0.49614
train332,-2.4892,-1.8201,2.1701,-0.93888,-1.7932,3.1513,-0.010545,1.8631,-0.69849,0.46416
train333,-2.4881,-1.3272,2.2849,-0.33186,-2.0292,3.1917,0.22137,1.6326,-0.75748,0.44598
train334,-2.5193,-1.3586,2.4689,-0.58001,-1.8854,3.0802,0.14926,1.7819,-0.70372,0.46256
train335,-2.7681,-1.2915,2.7418,-0.68602,-1.6253,2.9335,0.16037,1.8828,-0.43925,0.52515
train336,-2.5605,-1.6385,2.3713,-0.59535,-1.8727,2.9753,0.14794,1.8159,-0.74548,0.4705
train337,-2.3166,-1.2782,2.6454,-0.6048,-1.9297,3.1366,0.083285,1.9209,-0.49572,0.54094
train338,-2.3693,-1.3866,2.5474,-0.53372,-2.0042,3.0088,0.0059412,1.7585,-0.65909,0.37673
train339,-2.3784,-1.3507,2.1713,-0.51815,-2.0898,3.2103,0.16756,1.6042,-0.6595,0.50871
train340,-2.5792,-1.4895,2.5738,-0.74215,-1.9134,2.963,0.23222,1.6502,-0.81653,0.56035
train341,-2.6472,-1.8074,2.2452,-0.88499,-1.5955,2.8484,0.081364,1.8462,-0.68744,0.18014
train342,-2.6155,-1.5247,2.0655,-0.50915,-1.9742,3.0561,0.056477,1.4274,-0.60134,0.41285
train343,-2.6592,-1.4928,2.5134,-0.86858,-2.0095,2.7264,0.25035,1.4239,-0.88962,0.58728
train344,-2.5397,-1.6297,2.2645,-0.56516,-1.9454,2.9651,0.19059,1.6875,-0.67794,0.45113
train345,-2.561,-1.6714,2.2868,-0.50031,-1.8045,3.211,0.070445,1.7727,-0.71615,0.40436
train346,-2.6579,-1.3785,2.5472,-0.63163,-1.7773,3.1292,0.10375,1.7458,-0.8215,0.47101
train347,-2.577,-1.3973,2.6347,-0.60038,-1.9195,3.079,0.22867,1.8338,-0.99329,0.69726
train348,-2.5167,-1.5665,2.5144,-0.063963,-1.8829,3.164,0.11221,1.7388,-0.7181,0.42841
train349,-2.5198,-1.0772,2.4416,-0.63212,-1.8601,2.8993,0.33583,2.0429,-0.55314,0.4752
train350,-2.4502,-1.6247,2.3684,-0.63506,-1.8956,3.222,0.12606,1.8734,-0.85852,0.51896
train351,-2.5697,-1.4831,2.4704,-0.83651,-2.072,2.7095,0.14147,1.6478,-0.93655,0.62273
train352,-2.3282,-1.7571,2.4254,-0.6809,-1.8365,3.0223,0.17744,1.781,-0.80783,0.059552
train353,-2.5042,-1.426,2.4229,-0.43938,-1.9878,3.0998,0.18566,1.8161,-0.86322,0.51646
train354,-2.5071,-1.468,2.1062,-0.70119,-1.9357,2.6614,0.21497,1.8165,-0.59755,0.24855
train355,-2.6105,-1.3526,2.509,-0.49591,-1.9419,2.9702,0.23467,1.7008,-0.73296,0.49805
train356,-2.5753,-1.451,2.4775,-0.57006,-1.8953,3.0393,0.17805,1.7383,-0.72711,0.50445
train357,-2.4878,-1.5408,2.5821,-0.62413,-2.0153,2.9404,0.18454,1.6101,-0.9811,0.59426
train358,-2.6926,-1.3623,2.5696,-0.4416,-1.7429,2.9264,-0.096779,1.5478,-0.59282,0.35408
train359,-2.5741,-1.423,2.4973,-0.58688,-1.8989,3.022,0.19004,1.7241,-0.72173,0.51231
train360,-2.5854,-1.4959,2.2929,-0.62346,-1.9139,2.8666,0.20597,1.6714,-0.59552,0.44592
train361,-2.4484,-1.7548,2.4365,-0.55254,-1.9071,3.1399,0.17086,1.5671,-0.83673,0.44606
train362,-2.3733,-1.3381,2.3902,-0.52176,-2.0025,3.05,0.1514,1.7582,-0.57417,0.48917
train363,-2.5393,-1.6248,2.4974,-0.3588,-1.8995,3.1276,-0.064371,1.6648,-0.78099,0.53481
train364,-2.4954,-1.2374,2.7817,-0.64623,-1.722,3.1613,0.079271,1.9369,-0.40195,0.48677
train365,-2.697,-1.3637,2.5897,-0.48767,-1.7959,3.0343,0.12972,1.7552,-0.58522,0.54436
train366,-2.3676,-1.3986,2.5727,-0.77165,-1.7613,3.2154,0.087243,1.9972,-0.46053,0.40748
train367,-2.3056,-1.3242,2.6348,-0.49739,-1.9691,3.237,0.012841,1.9266,-0.62719,0.51216
train368,-2.4526,-1.2994,2.2687,-0.57549,-1.9778,2.8882,0.34433,1.9478,-0.72053,0.34138
train369,-2.4486,-1.4792,2.277,-0.59469,-1.9203,3.1549,0.1869,1.6638,-0.54318,0.47417
train370,-2.5436,-1.4535,2.4721,-0.62939,-1.905,2.9983,0.22097,1.7543,-0.71617,0.50388
train371,-2.5648,-1.4362,2.5167,-0.59718,-1.8831,3.0537,0.1784,1.7445,-0.71657,0.51501
train372,-2.647,-1.5733,2.4371,-0.79408,-1.9691,2.8186,0.16361,1.677,-0.81917,0.55349
train373,-2.8463,-1.7055,2.2873,-0.58691,-1.6248,2.9203,0.035965,1.6485,-0.73286,0.20849
train374,-2.526,-1.4846,2.3673,-0.51745,-1.9853,2.9893,0.062676,1.6891,-0.67852,0.5699
train375,-2.5837,-1.5278,2.541,-0.6183,-1.8854,3.0511,0.23976,1.6484,-0.79544,0.50791
train376,-2.5571,-1.6263,2.4354,-0.51971,-2.0026,3.1597,0.34666,1.7869,-0.97035,0.6669
train377,-2.514,-1.4787,2.4101,-0.53624,-1.9403,3.1269,0.16851,1.8034,-0.78749,0.49181
train378,-2.458,-1.2406,2.5294,-0.30305,-2.0473,3.1046,0.38761,1.899,-0.90102,0.50339
train379,-2.5237,-1.1349,2.4217,-0.31674,-2.0183,3.0902,0.080658,1.7226,-0.63709,0.56059
train380,-2.5315,-1.6051,2.552,-0.68389,-1.915,3.101,0.28236,1.4232,-0.89089,0.50322
train381,-2.6573,-1.7361,2.531,-0.74865,-1.8363,2.908,0.40554,1.6205,-0.90148,0.39424
train382,-2.5972,-1.5402,2.4701,-0.56212,-1.9039,2.9741,0.20784,1.6853,-0.7166,0.49992
train383,-2.5534,-1.6529,2.3049,-0.63343,-1.8411,2.9945,0.13306,1.6522,-0.65693,0.35749
train384,-2.5991,-1.6622,2.4417,-0.67763,-1.8783,3.0751,0.44682,1.5363,-0.75395,0.43481
train385,-2.6403,-1.1214,2.3418,-0.27224,-2.0001,3.0848,0.26009,1.7001,-0.64746,0.47143
train386,-2.644,-1.8085,2.3507,-0.87485,-1.9245,2.9777,0.27927,1.5825,-0.84032,0.62284
train387,-2.5336,-1.4348,2.4746,-0.45015,-1.9913,3.0629,0.17221,1.8138,-0.92969,0.53074
train388,-2.5498,-1.4282,2.4968,-0.59931,-1.9774,2.9036,0.15052,1.6197,-0.84002,0.5565
train389,-2.4727,-1.4047,2.4328,-0.56213,-1.9189,2.8604,0.27431,2.0009,-0.56337,0.51095
train390,-2.508,-1.3348,2.2351,-0.26977,-2.0818,3.2479,0.11453,1.4923,-0.75984,0.48668
train391,-2.4346,-1.2017,2.6766,-0.67878,-1.8112,3.0704,0.1366,1.9623,-0.40524,0.4833
train392,-2.6001,-1.473,2.5055,-0.64003,-1.8648,2.9677,0.283,1.7047,-0.677,0.45463
train393,-2.6579,-1.0468,2.6977,-0.52934,-1.7873,2.9453,0.12465,1.8371,-0.46103,0.55869
train394,-2.5827,-1.4394,2.4247,-0.74443,-2.0715,2.7729,0.14628,1.5943,-0.85212,0.60051
train395,-2.7173,-1.2505,2.716,-0.69789,-1.6362,2.9986,0.17539,1.9001,-0.41407,0.50843
train396,-2.647,-1.6593,2.457,-0.82249,-1.9268,2.8301,0.105,1.6916,-0.82903,0.56826
train397,-2.5102,-1.5283,2.3518,-0.63152,-1.9047,3.1407,0.2232,1.8315,-0.77028,0.52114
train398,-2.6738,-1.3891,2.6274,-0.58501,-1.7757,3.0495,0.12865,1.6592,-0.77912,0.46358
train399,-2.3626,-1.386,2.1704,-0.71057,-2.069,2.8819,0.30552,1.8928,-0.73586,0.41312
train400,-2.5645,-1.5132,2.5884,-0.75561,-1.8871,2.987,0.22042,1.6658,-0.83855,0.52626
train401,-2.3834,-1.5351,2.3334,-0.74179,-2.0997,2.7623,0.20484,1.5983,-0.75927,0.49209
train402,-2.4267,-1.1902,2.3576,-0.54092,-1.9772,3.1817,0.28464,1.838,-0.75383,0.49063
train403,-2.4441,-1.3113,2.5607,-0.51267,-1.8804,3.1916,0.10391,1.7969,-0.62066,0.44443
train404,-2.6196,-1.718,2.29,-0.69561,-1.8452,2.8594,0.077803,1.6448,-0.80347,0.35369
train405,-2.5248,-1.6507,2.4219,-0.65737,-1.9196,3.0553,0.1705,1.5897,-0.81719,0.46686
train406,-2.5304,-1.5223,2.5031,-0.60398,-1.9054,3.0103,0.25458,1.7374,-0.71463,0.51669
train407,-2.5385,-1.45,2.392,-0.43277,-1.9184,3.1022,0.20016,1.7234,-0.68742,0.41634
train408,-2.5004,-1.3033,2.3642,-0.57532,-2.016,3.0244,0.47367,1.6048,-0.64701,0.45935
train409,-2.8043,-1.5598,2.5164,-0.666,-1.5144,3.0569,0.010489,1.8096,-0.71931,0.35979
train410,-2.7553,-1.1331,2.264,-0.61332,-1.7809,2.8684,0.17386,1.6476,-0.59375,0.25127
train411,-2.5095,-1.8907,2.2255,-0.39342,-1.7768,3.2344,-0.09467,1.7256,-0.65107,0.40687
train412,-2.6969,-1.4497,2.4875,-0.48245,-1.9296,2.8716,0.13031,1.6353,-0.77274,0.53533
train413,-2.3055,-1.2486,2.611,-0.66191,-1.8763,3.1673,0.08786,1.9547,-0.46646,0.43791
train414,-2.7088,-1.5148,2.4311,-0.52269,-1.7166,3.3115,0.24923,1.9392,-0.80768,0.58957
train415,-2.5791,-1.5046,2.5156,-0.75098,-1.9387,2.917,0.1901,1.6738,-0.82293,0.55232
train416,-2.8036,-1.4688,2.4857,-0.4921,-1.7277,2.809,0.0031965,1.4089,-0.54878,0.28064
train417,-2.4866,-1.4245,2.5448,-0.65368,-1.8333,3.1253,0.1066,1.8303,-0.66423,0.48848
train418,-2.5466,-1.4139,2.4359,-0.52843,-1.9288,3.0003,0.19282,1.7458,-0.72632,0.45306
train419,-2.6475,-1.2143,2.3857,-0.23153,-1.9347,3.3211,0.0052824,1.7038,-0.72516,0.65055
train420,-2.4446,-1.4872,2.5096,-0.43573,-1.9705,3.1619,0.3194,1.9412,-0.86244,0.52761
train421,-2.6144,-1.4787,2.2984,-0.7875,-1.7487,2.9107,0.17208,2.0405,-0.76765,0.43762
train422,-2.7055,-1.3392,2.4172,-0.53051,-1.9476,3.1149,0.61866,1.548,-0.69636,0.51913
train423,-2.4982,-1.4388,2.6504,-0.61696,-1.8758,3.035,0.15097,1.823,-0.62292,0.54858
train424,-2.6758,-1.428,2.8706,-0.39661,-1.6337,3.3498,0.31022,1.9687,-0.6952,0.53725
train425,-2.5637,-1.9004,2.0925,-0.79671,-1.5866,3.106,0.13258,1.8963,-0.75156,0.075211
train426,-2.6651,-1.2384,2.2791,-0.494,-1.9925,3.0741,0.21625,1.6044,-0.79129,0.45188
train427,-2.6418,-1.3332,2.4814,-0.47654,-1.891,2.9657,0.19605,1.8288,-0.90112,0.47311
train428,-2.5224,-1.3695,2.4278,-0.48565,-1.9833,2.9672,0.16728,1.7061,-0.68552,0.44874
train429,-2.5233,-1.5146,2.537,-0.73346,-2.0151,2.9069,0.29734,1.3895,-0.94493,0.55119
train430,-2.5722,-1.479,2.4893,-0.37116,-1.888,3.1381,0.067783,1.6884,-0.73902,0.46936
train431,-2.6045,-1.2723,2.5318,-0.30739,-1.745,3.3441,-0.053171,1.7163,-0.70312,0.47833
train432,-2.4828,-1.4919,2.6491,-0.35056,-1.9192,3.184,0.070209,1.9359,-0.70442,0.77518
train433,-2.5666,-1.3274,2.4677,-0.5287,-2.0753,2.8959,0.30464,1.6253,-0.76115,0.58716
train434,-2.609,-1.6135,2.3951,-0.54205,-1.8114,2.9706,0.079896,1.6713,-0.54165,0.43208
train435,-2.7593,-1.4545,2.5378,-0.43183,-1.8105,3.0525,0.11632,1.5514,-0.63759,0.58861
train436,-2.4003,-1.3495,2.3577,-0.6324,-1.9266,3.0551,0.18127,1.7528,-0.47416,0.47948
train437,-2.8883,-1.3112,2.6433,-0.58426,-1.6903,2.8094,-0.092866,1.6158,-0.81043,0.52538
train438,-2.4842,-1.5566,2.5181,-0.83045,-2.053,2.8606,0.27518,1.3618,-0.98035,0.58096
train439,-2.491,-1.5212,2.5469,-0.76486,-2.0306,2.9028,0.28682,1.408,-0.9633,0.57184
train440,-2.5146,-1.6326,2.5336,-0.63017,-1.9008,3.1352,0.31603,1.4253,-0.84961,0.47358
train441,-2.4681,-1.0888,2.2442,-0.67519,-1.9606,2.9156,0.12639,1.9137,-0.71236,0.44045
train442,-2.3735,-1.3888,2.2428,-0.49286,-2.0577,3.3927,0.046356,1.8799,-0.87006,0.60101
train443,-2.5563,-1.4371,2.5156,-0.62995,-1.8927,3.0294,0.19126,1.7415,-0.73412,0.52839
train444,-2.5802,-1.5043,2.4309,-0.43485,-1.8422,3.2663,0.27676,1.7024,-0.72082,0.36746
train445,-2.4131,-1.3453,2.3412,-0.49252,-2.0416,2.8316,0.2292,1.7601,-0.63778,0.31142
train446,-2.5217,-1.5909,2.4193,-0.38466,-1.9105,3.1647,0.24284,1.6733,-0.64973,0.41849
train447,-2.7196,-1.2445,2.7209,-0.22684,-1.7643,3.3069,0.089581,1.7923,-0.66903,0.66661
train448,-2.8606,-1.1912,2.5744,-0.86416,-1.6541,3.0229,0.17864,1.5799,-0.8636,0.44083
train449,-2.8804,-0.74181,2.3988,0.10245,-2.0109,2.9642,0.24811,1.4959,-0.47783,0.42704
train450,-2.6617,-1.6604,2.4757,-0.50504,-1.9394,3.0698,0.33368,1.808,-0.89964,0.62709
train451,-2.6041,-1.4862,2.334,-0.5454,-1.8941,3.0777,0.11227,1.6364,-0.66502,0.5143
train452,-2.3951,-1.3231,2.7653,-0.52584,-1.8401,3.0868,0.13782,1.9582,-0.63126,0.3432
train453,-2.5177,-1.4568,2.4124,-0.54216,-1.9516,3.0905,0.1423,1.7482,-0.73112,0.52691
train454,-2.6769,-1.2658,2.4357,-0.46107,-1.8452,3.237,0.28504,1.7393,-0.69668,0.57979
train455,-2.6469,-0.95743,2.3795,-0.44292,-1.9455,2.9882,0.23799,1.7373,-0.63299,0.43555
train456,-2.5464,-1.4804,2.4239,-0.53457,-1.9545,3.0518,0.15635,1.7478,-0.7998,0.50779
train457,-2.8182,-1.1757,2.2619,-0.55339,-1.9618,2.4886,0.40293,1.5293,-0.43015,0.2875
train458,-2.5626,-1.7454,2.469,-0.98359,-1.986,2.7501,0.36047,1.3449,-0.82318,0.51459
train459,-2.6203,-1.1782,2.3905,-0.44227,-2.0336,3.1361,0.53591,1.4649,-0.71369,0.5033
train460,-2.6311,-1.1025,2.4502,-0.3245,-1.9816,3.1126,0.23585,1.7559,-0.71769,0.52567
train461,-2.7446,-1.4812,2.416,-0.61474,-1.7949,2.7589,0.17917,1.5891,-0.61006,0.30475
train462,-2.5907,-1.4467,2.4818,-0.57926,-1.8902,3.0126,0.19936,1.7236,-0.73403,0.49253
train463,-2.5007,-1.1332,2.389,-0.69193,-1.8728,2.9123,0.22908,1.8539,-0.69844,0.39331
train464,-2.4656,-1.6069,2.5605,-0.36673,-2.0214,2.9146,0.25056,1.9362,-0.74037,0.53193
train465,-2.4836,-1.887,2.3611,-0.71724,-1.8046,3.1277,0.13642,1.7786,-0.82139,0.42771
train466,-2.6802,-1.818,2.3551,-0.59724,-1.9524,3.1703,0.62939,1.7226,-0.93596,0.58609
train467,-2.6063,-1.4511,2.3588,-0.49712,-1.8768,3.0133,0.1498,1.693,-0.66536,0.45698
train468,-2.5774,-1.4559,2.4226,-0.56884,-1.9018,3.0393,0.18052,1.7386,-0.72323,0.4891
train469,-2.5507,-1.4518,2.5094,-0.65695,-1.8988,3.0254,0.19677,1.7203,-0.72964,0.53571
train470,-2.4853,-1.9137,2.1232,-0.8369,-1.6069,3.2205,0.057861,2.0336,-0.77283,0.22708
train471,-2.8027,-1.0074,2.3474,-0.099151,-2.0016,2.934,0.11765,1.6036,-0.5322,0.5254
train472,-2.4297,-1.3917,2.4763,-0.64375,-1.9434,3.0723,0.26935,1.7432,-0.58575,0.48338
train473,-2.6057,-1.512,2.4666,-0.80869,-1.9887,2.7985,0.13598,1.7052,-0.8408,0.58825
train474,-2.2354,-1.4375,2.472,-0.64776,-1.9679,3.1984,0.10312,1.8893,-0.63041,0.40391
train475,-2.7729,-1.3406,2.3687,-0.54189,-1.8202,2.9069,0.16764,1.5583,-0.49238,0.47714
train476,-2.5369,-1.5555,2.5679,-0.62921,-1.9084,3.0507,0.25237,1.6488,-0.87044,0.517
train477,-2.5708,-1.634,2.5085,-0.5716,-1.8997,2.9907,0.27192,1.4262,-0.76742,0.49515
train478,-2.6465,-1.649,2.4464,-0.46789,-1.8151,3.1357,0.089533,1.5429,-0.67921,0.41791
train479,-2.6357,-1.2855,2.6862,-0.60428,-1.6917,3.1086,0.27472,1.9739,-0.63775,0.50237
train480,-2.5987,-1.9036,2.1224,-0.67793,-1.6591,3.2412,-0.080145,1.9967,-0.83484,0.38154
train481,-2.3163,-1.5035,2.6767,-0.47659,-1.9865,2.837,0.0033995,1.6009,-0.70282,0.14306
