SampleID,Kendall tau,Kendall tau p
train15068,-0.0337183711,0.0005331018
train15316,-0.701333319,0
train7203,-0.1683047513,2.9887753722187231e-79
train11942,-0.845395406,0
train2066,-0.000665537,0.9677270673
train732,-0.4488883989,2.800483187787511e-91
train5704,0.0084320566,0.6037902161
train6439,0.1452248921,4.6211464861649082e-72
train7315,0.6085532452,4.7184726488303879e-128
train41,-0.1053552022,2.4122325946222732e-08
train11015,-0.0335194696,0.0993246211
train15737,-0.4198178426,2.7213082144095813e-74
train13808,-0.649113224,0
train6945,-0.1250578714,2.4443230763537465e-30
train741,0.005485655,0.4966883802
train1312,0.5533417861,2.6149994376729709e-111
train4043,0.1581185348,1.009585176486467e-12
train12953,-0.0034497198,0.7628429942
train5867,-0.0030699912,0.7218170979
train1906,0.0005066893,0.954031438
train15166,-0.1388288402,3.2735431440876726e-60
train8816,-0.3308888063,4.4175647106809345e-75
train3580,-0.1268738351,5.5877639016633636e-44
train14419,0.1407687215,1.2619071291511791e-19
train7734,-0.1029741428,2.3671704735328503e-30
train13700,0.0236387413,0.2753245465
train12900,0.0117884397,0.5630737931
train2461,-0.0850617243,1.1065067023336486e-23
train12665,0.0197210693,0.0904527011
train7241,-0.6771250323,0
train3685,0.0161296076,0.5787827375
train11229,0.3178820363,6.4853054948020154e-92
train8455,0.7457747782,4.3677082864343026e-201
train4538,-0.0432028062,2.7212051069221249e-06
train11637,0.0765727324,0.0011550939
train7811,-0.4036488248,5.3957117421815405e-59
train5658,0.0571365008,0.0003360411
train5072,-0.0262844209,0.35800671
train11303,0.0028916207,0.9031822307
train8971,-0.0083059279,0.6100661721
train2123,0.1984726816,9.7524104863688115e-16
train12727,0.0360021815,0.0435062492
train11882,-0.0057042591,0.678201196
train6841,0.0075897463,0.728942896
train7842,0.0469273208,9.4178159601312517e-07
train12746,-0.012718104,0.3117582234
train13022,-0.0034363899,0.8191941794
train14427,-0.5679122107,0
train12327,-0.0919058844,2.0161646999485021e-32
train8260,0.4303648302,1.7236188566248412e-93
train13722,0.0546294086,0.0011816428
train8320,0.0492063851,0.0030467722
train4007,0.0008489849,0.9304990691
train9886,-0.0141660637,0.6351867382
train6792,-0.4688576516,0
train15539,0.6928965499,0
train375,-0.0845176354,4.6442391738248538e-21
train6512,-0.1822674216,2.8345353343235291e-15
train9663,-0.8341562132,1.1058310863965284e-184
train2057,-0.0146055806,0.2993002085
train4033,-0.4699670877,5.5750712982472451e-71
train10401,-0.0077056942,0.6885543626
train9405,-0.0079530912,0.7421647467
train2499,0.0088894014,0.4434429537
train4431,0.0222756768,0.20084997
train15928,0.2726046788,2.1063078432045538e-24
train1338,-0.5400059029,1.1101799438368528e-77
train1829,0.0548620794,0.0202049781
train3611,0.300877257,1.205707489594583e-126
train7066,-0.314543578,8.2314184994853387e-105
train16086,-0.0014426101,0.953745515
train15782,0.0161045261,0.226598247
train14682,0.0503481421,7.1249102009864994e-06
train13967,0.142596958,7.1192140850846387e-40
train2032,-0.1645648047,7.7466264974398058e-76
train5742,-0.1384287044,3.5498796057774064e-23
train2798,0.1463157787,3.0666931798078537e-20
train489,0.2408260432,1.5396221095501501e-19
train9989,-0.0031330936,0.7080654538
train13357,0.5185282943,8.4081033560372256e-220
train3924,-0.1381493641,6.0874824883532499e-31
train8053,0.3675680387,1.1431333922694432e-53
train5840,-0.0265680886,0.0019902152
train15132,0.2092457592,6.5173339175130399e-28
train3011,0.0361996685,0.0981898235
train9407,0.0112451451,0.5451725401
train2289,-0.3554697942,2.0623637524543616e-87
train11946,0.0043479802,0.7562874296
train2538,0.0057581399,0.7574478728
train14522,0.248914269,5.9298583318599556e-47
train13396,-0.2868117934,1.784058056386724e-44
train7151,-0.172276607,2.1027961989307138e-32
train9384,-0.0285269129,0.2703633057
train7100,-0.0540690808,6.2018903840279586e-05
train1246,0.3075992049,4.0051023236858625e-189
train11904,-0.2422791627,5.9203228697170499e-161
train16141,0.2979598232,8.40919392176623e-10
train11046,-0.6660951506,1.049058694609901e-184
train15498,0.0127309993,0.2343277265
train13418,0.0163407861,0.0603993796
train5444,-0.0013321701,0.9020988228
train7164,-0.0249825046,0.1576945374
train16174,0.0069371228,0.7735648583
train15926,-0.3325270804,1.3581046128840757e-124
train6565,-0.4743072961,2.0313693065808389e-66
train11078,0.0362106277,0.0654240317
train15566,-0.0005651937,0.9672071517
train15555,-0.0016783307,0.9497957539
train997,-0.5744652295,0
train6871,-0.2028973791,1.3696826714459658e-117
train9541,0.0307302493,0.2764215675
train11070,0.1101214313,4.2259613734238191e-05
train12458,0.1811634097,1.1263470685965074e-123
train5205,-0.0142272598,0.5202940881
train7748,0.3520861074,9.4808112776844986e-57
train4910,0.1417217682,2.3005536081001761e-50
train14736,0.0009331171,0.9240958596
train854,0.1061752479,0.0038932286
train2149,0.2923603963,6.5818029619264003e-21
train9100,0.1811718485,4.2378443278144498e-85
train16031,-0.2033964551,9.4419080509336104e-25
train3658,-0.0476468757,4.5890591288677478e-06
train2508,0.4673701707,0
train986,0.0316758678,0.0011251339
train1045,0.456234999,0
train15502,0.0089269278,0.4913226736
train11122,0.001842595,0.9473644189
train1318,-0.0155112775,0.4256233677
train1655,0.0093801616,0.6008624154
train11656,0.0819719294,1.2923238809937212e-25
train15962,0.1822153878,1.0716540103551308e-52
train8554,-0.4933116102,3.1919834219225981e-89
train2072,-0.4118564841,3.3744692909367615e-43
train14203,-0.0739623381,0.0038019477
train9236,-0.007891414,0.5271793881
train2310,0.219014396,4.7636201262073706e-14
train3910,-0.1108986375,1.0293525923876644e-45
train14375,0.0045460139,0.7504433706
train5733,0.0799681056,1.8433470782459023e-10
train2981,0.0120062492,0.679429241
train5659,-0.2351394653,1.3459216052443119e-53
train967,-0.0139562959,0.4112694396
train7517,-0.1848624624,8.0174745428964181e-132
train3584,-0.0311951574,0.1957311649
train7538,-0.4965847105,0
train12164,-0.0213542002,0.2381045259
train7398,-0.0034635522,0.7294843686
train16092,-0.0010135541,0.9097782571
train9284,0.0517382009,2.7841770658217851e-05
train7157,0.1532709076,7.3032778036931575e-37
train1166,0.0269660968,0.0029036767
train12147,0.0382734307,0.0228974535
train747,-0.706540892,1.5225218066096163e-155
train4617,-0.009178914,0.5116924736
train4664,-0.0178558073,0.5249038326
train149,0.4275531273,0
train3892,-0.0050652851,0.4996498868
train2198,-0.5125035119,0
train10832,0.2745971956,1.3849479643191056e-195
train5495,0.687816644,0
train4301,-0.0648955961,1.6893607409951755e-05
train14282,0.0267631498,0.0513218522
train15048,-0.0378789777,0.0316352092
train9887,-0.1013454642,7.663236413359635e-09
train6879,-0.1642088206,7.8792452918792848e-22
train873,0.3783870741,2.7046272953722224e-215
train9418,-0.0110202941,0.1811308907
train9735,0.0861639349,7.2498201913644527e-24
train15269,-0.1878456002,2.2503042306569868e-136
train2452,-0.6622596832,0
train12830,0.0137151719,0.3129697931
train8398,-0.5061687203,0
train3191,-0.0147756646,0.4551541912
train3305,0.1730368813,6.0206662826247283e-29
train2106,-0.066693435,4.4854903802551344e-15
train10937,-0.2233357309,4.2413262591495129e-187
train6784,0.2189487504,1.6979524643753626e-116
train5348,0.0010318337,0.8948268045
train8521,0.1692718308,1.173676759472546e-26
train7871,0.4860501673,1.4403630459459967e-244
train10468,0.6873335068,0
train513,-0.1166445519,5.9501456923813508e-05
train6663,0.0069585409,0.5554756794
train13977,-0.0110915607,0.3810126811
train2494,0.0009872442,0.9497578244
train11027,0.0920799017,3.5861224925239279e-08
train2418,0.1100251824,0.0001525092
train16121,-0.0690208829,0.028511978
train5337,-0.0095329163,0.3510887771
train6402,0.5411897281,0
train4582,0.3447882698,0
train13981,-0.0077967396,0.5834428833
train8050,0.1822721705,7.9060710159827148e-35
train1479,0.0182347935,0.4125413289
train9189,0.3355164007,4.7058972157379593e-36
train1151,-0.0488019846,0.0693499236
train15341,-0.5336667393,0
train15995,0.0848487491,4.4709443793822813e-16
train13150,-0.0092079441,0.4213265625
train10444,0.146937715,9.0151324337630154e-16
train12796,-0.0055994893,0.735040532
train9457,0.229638958,1.8123444080369502e-49
train9858,0.1094384138,0.0001726468
train4713,-0.2882054666,1.547151946662961e-22
train2807,-0.0042095694,0.7940941064
train498,-0.101158331,1.8146385491488021e-14
train15363,0.2595849036,4.9372653811471005e-60
train4169,-0.0627852706,3.8730130087844056e-06
train4768,-0.7683287589,0
train14601,-0.0512376609,0.0289614844
train2295,-0.104738635,0.0003121644
train4712,-0.4616724499,3.505662000941098e-114
train7654,0.0610501921,0.0087125153
train8469,-0.2280472359,8.7870945980293031e-73
train8149,-0.3216295627,0
train7996,0.026738166,0.0416500964
train15064,-0.6767842672,0
train16002,-0.0585431496,0.0386518072
train15581,-0.4435359916,1.7510448324214582e-171
train14740,-0.0221436124,0.1706516684
train6120,-0.1883149737,8.2163036184667383e-15
train458,0.003043339,0.8685925162
train12689,0.0777811574,6.2176771471753456e-09
train11212,-0.3316253935,3.1068228968900504e-176
train10305,-0.06276124,1.2345047799923266e-07
train13969,-0.3130143713,2.6240118468897775e-75
train1686,0.4061609063,0
train12344,0.0163002482,0.1885133383
train2952,0.1114683418,1.2324773387978936e-06
train5360,-0.0087175573,0.5226028399
train8978,0.6063715936,6.6401947982407027e-201
train4983,0.0704419618,2.9764997903330533e-07
train6862,-0.0105848201,0.4609341166
train13038,0.0177107346,0.0228124177
train15496,-0.0054282396,0.5614354256
train13427,-0.5777449352,0
train4786,0.4620787602,3.5784705347544937e-121
train3101,0.0895497899,0.0020547199
train14413,-0.1750376755,4.7831750153934087e-18
train8154,0.0297271239,0.0054983864
train12235,-0.0062891943,0.500518257
train8933,0.0234488684,0.0177586055
train8264,-0.3872842754,2.0703235007865486e-93
train864,-0.0191070456,0.2589334519
train8296,0.1259463564,6.7235237178204915e-23
train6205,-0.0127490759,0.6316310642
train5193,-0.003917631,0.6233456933
train13537,-0.2818537905,1.1845186634919315e-29
train11279,-0.1526269199,6.206858420214685e-18
train5097,-0.5235468579,3.0227300804780898e-201
train2003,0.0091945447,0.7379418393
train9902,0.1301460563,1.2406984070361318e-14
train9758,0.1908188776,1.1987402055658112e-70
train4516,-0.1054847911,4.7223046287370313e-07
train4689,-0.2576827543,6.7007884495362253e-98
train4337,0.4009472025,1.1457392001706877e-123
train12528,0.2651887446,2.3270869683142349e-48
train8581,0.0048046864,0.8670544079
train14894,-0.0894138472,3.3186925159703123e-14
train2557,-0.1004545975,1.0003670541365763e-13
train7412,-0.0074926236,0.4023281639
train7729,-0.2849737769,1.2355966955951638e-129
train521,0.0940759411,2.071020736958275e-25
train6764,-0.2444099336,2.0340154411266199e-17
train87,0.0133013125,0.6941181785
train6177,-0.0098906644,0.439456669
train13818,-0.1806376659,3.0227293479061938e-22
train8944,0.028336225,0.0953707523
train12947,-0.0165419719,0.332476536
train14386,0.1937684232,7.4755130851547243e-41
train12593,-0.3196660976,3.3949156417827521e-125
train1727,0.0006000982,0.9714440729
train12611,-0.1168370253,6.3990413483292026e-09
train12281,0.0269176239,0.0129001524
train7864,-0.4694307954,8.6769910887840973e-183
train10231,-0.0115758279,0.436235012
train12903,-0.0612908979,1.1962131618365145e-10
train11964,0.3488775894,2.3546303907017535e-41
train7745,-0.2979708587,1.0280029885947562e-143
train14141,0.1280166596,2.5444039100756822e-07
train4671,0.4969244024,0
train13762,0.1336050258,6.9895859559006168e-26
train14749,-0.0087728136,0.7440654467
train6467,0.0654962516,0.0083165752
train16075,0.1071910376,0.0029644561
train5824,0.1343960795,1.2377186327581997e-17
train1564,0.7392958764,1.718552939564751e-164
train1651,0.1132946426,1.9659732563981634e-06
train1624,0.1474627714,5.3160729698292313e-24
train11165,0.0015473393,0.8777460819
train3242,0.0283884652,0.1493432449
train13349,0.006115484,0.5379793907
train2171,0.0177917283,0.5402916382
train3243,0.0731957221,4.458209910308565e-05
train12481,-0.1132653206,6.1881694932388666e-10
train4070,-0.0949323363,8.1527811740829455e-05
train11080,0.4356840834,8.7682868262064806e-49
train10706,0.6618074256,0
train3956,-0.0009752415,0.9531715496
train11039,-0.3069863806,6.9524025691551691e-65
train1658,-0.7252956186,2.2524087310841774e-272
train10716,0.4955307483,0
train6271,-0.6352291676,1.4245530236248422e-121
train15572,0.3705520614,4.9918848804706822e-66
train2947,-0.0038166942,0.6408365898
train6155,0.004093524,0.6268606942
train7061,0.1655014633,5.1797145337620521e-91
train2787,-0.0295095011,0.2191877511
train2985,-0.3319010788,2.3801625216756053e-153
train2850,0.1227194044,7.5458525342364619e-12
train11352,-0.1658561418,2.102562392482513e-20
train8680,0.0101070418,0.3188895851
train14361,0.0226577225,0.338071734
train11243,0.2547352617,6.4387737216845297e-78
train2060,-0.4559515294,4.5070729170736478e-289
train6394,0.0270735772,0.0053504066
train2825,-0.5513910967,0
train14423,-0.7517435994,0
train9874,-0.2700518824,2.5170459898157779e-69
train7906,0.0300269833,0.0014523159
train16047,-0.7063176822,3.9603108056489674e-51
train11851,0.1608378539,1.4037494288438346e-29
train1007,-0.009626371,0.425378997
train2430,0.1379881905,4.922239848871326e-10
train3212,-0.3993692139,8.1726554973053389e-228
train839,0.303619211,2.7474077868398372e-232
train13174,-0.2060390565,3.9979991252775488e-21
train9495,0.008711842,0.696242175
train8295,0.2004650112,8.6786784804906245e-15
train12188,-0.0537770962,8.26534761455968e-06
train9386,0.2923373453,1.292937180859177e-55
train8897,0.1395556689,3.6253137319885829e-68
train12246,-0.2205754481,5.6691512709735014e-87
train11467,0.0159949211,0.1158433149
train11205,-0.209797043,5.2768410007552489e-15
train9809,0.0417203288,0.0345638973
train8488,-0.004782426,0.8467832906
train2332,0.0136219911,0.2449118004
train2238,-0.0205710603,0.456432281
train13322,0.0047592359,0.7403133169
train5577,-0.0126027772,0.1750456468
train3463,-0.0115960153,0.3418255991
train1900,-0.0569702079,1.3140730375199426e-08
train9705,0.0687711179,7.0646851124885155e-07
train6868,0.0058113868,0.7945383468
train11284,-0.1851561483,2.4589035038605306e-54
train10471,0.5131152739,1.9179625229439135e-259
train11083,-0.0124030364,0.2984435082
train3131,0.1673873804,1.0189632910149779e-59
train1125,0.107529545,8.1924572529124718e-07
train3528,0.017301606,0.479159548
train11388,-0.4458202061,0
train14878,0.2840957204,2.9353983160839664e-30
train15488,-0.3122268749,0
train9833,0.0048648205,0.6877980263
train6672,-0.0155603194,0.4155991174
train2465,-0.032201024,0.1465381379
train13673,-0.0008501253,0.9305541075
train9177,0.0505302614,4.1755454629907365e-08
train4360,0.0194682945,0.028209175
train10522,-0.1108347051,2.4809193763196315e-06
train5038,0.4061262224,2.365704591328015e-57
train1513,0.3577170076,1.6056661478998372e-58
train15738,-0.5520197528,1.3898196652392909e-170
train7688,-0.0094890591,0.7124495265
train10125,0.0112170709,0.1580390381
train9749,-0.0117395713,0.6511064154
train11423,-0.1521720305,7.0183036307330072e-12
train1736,-0.122581218,1.7224347019228135e-32
train2810,-0.0166762456,0.1192722833
train7373,0.0072131033,0.4911277159
train8450,0.0599715412,0.0031762527
train9555,0.7220016062,0
train1733,0.0200594956,0.0831291026
train8805,0.0502585642,1.6124796832684141e-06
train11314,0.0286179062,0.0001797874
train10532,0.4992077015,0
train12736,-0.0036350183,0.8012014584
train9413,-0.0063727009,0.7537988729
train6540,-0.0627972425,0.0075454157
train6957,0.271096648,4.1030022111285151e-29
train1199,0.0388490975,0.0016955732
train15990,0.1801264307,5.1109508610844424e-127
train6130,0.0029034155,0.8577210803
train897,0.4664658062,0
train14921,0.4599417627,4.0766483981356047e-294
train12917,0.0086529202,0.3513659147
train9267,0.0090814174,0.7453324924
train13464,-0.5056694287,4.5472643583925186e-122
train3986,0.0915912687,7.6746211972933079e-06
train1747,0.0030892238,0.7125987685
train5928,0.5073082063,0
train1092,0.6329560394,2.4336452133928303e-99
train12566,0.024190036,0.3856985765
train14073,-0.2286375893,6.6841426769694927e-60
train5505,-0.035818408,5.8181278522830732e-05
train8305,0.2224384452,1.5394947684816843e-18
train10404,-0.0073373999,0.4980170122
train9069,-0.0014647541,0.9178731184
train5607,-0.1271028792,4.3369435348219177e-11
train14524,0.3945949807,1.2065497533801581e-132
train9650,0.0885376582,1.2489995149676176e-08
train5353,0.4845304161,1.1653164796780038e-165
train7990,0.5101962045,0
train14181,-0.1905906418,3.4542671739552499e-37
train7876,0.3377956667,0
train10874,0.0706283984,0.0013236885
train180,0.0968939397,2.2697993436653542e-37
train4437,-0.0143923783,0.5263049219
train10130,-0.1562204027,2.5626414716085969e-60
train12676,0.2067680744,6.1247470497182988e-46
train3785,0.1121608153,4.257514021318426e-07
train8552,0.0042147466,0.5727065694
train11185,0.046364667,0.0854661312
train5334,-0.2402731195,5.2087439534472751e-111
train10461,-0.0496233792,4.8727276527151801e-08
train855,-0.1748667543,1.2720785880776186e-11
train2966,-0.1409158511,1.3673146116175805e-07
