SampleID,Moment 5 A,Moment 5 B,Moment 5 diff,Moment 5 ratio
train4083,13.3633000926,23328.678207553,-23315.3149074604,0.0005728271
train3217,-3.4086349141,-0.145710248,-3.2629246662,23.3932407733
train5628,14.8301965756,-14.6868651454,29.517061721,-1.0097591575
train2488,0.1000307271,26.1016360481,-26.001605321,0.0038323547
train628,0.7508956815,-0.4225423568,1.1734380383,-1.7770897272
train10635,0.7840367567,12.782213704,-11.9981769473,0.0613381042
train9039,-10.6518748616,17.5969664541,-28.2488413157,-0.6053244967
train7777,-3.9031154786,1.538855714,-5.4419711925,-2.5363752061
train1144,-1.2388840126,5.3912071212,-6.6300911338,-0.2297971465
train2649,-5.096842352,-6.6067234229,1.5098810709,0.7714629516
train8723,71.8061521227,-2.8185135117,74.6246656344,-25.4766038281
train5784,13.4438008252,0.9029490953,12.5408517299,14.8887693619
train2607,-3.780128214,-2.1770702469,-1.6030579671,1.7363372722
train11196,-6.2733721441,-7.9389120971,1.6655399531,0.7902055177
train6595,-15.7829626446,-357.5830642363,341.8001015918,0.0441378919
train2749,85.4803809928,13.7375970187,71.742783974,6.2223677748
train4915,1.7987197365,-5.5690233641,7.3677431007,-0.3229865668
train249,-2.8004888721,-52.9129786112,50.1124897391,0.0529263131
train4847,0.1207233883,-5.5466409833,5.6673643716,-0.0217651347
train12991,7.5425136641,6.6026568217,0.9398568424,1.142345251
train14565,-1177.3126482161,-4860.162423401,3682.8497751849,0.2422373052
train12857,26.8489531671,10.431788617,16.4171645501,2.5737631534
train9195,3.2840349941,-2.44009168,5.7241266741,-1.345865412
train8300,-5.6833459018,-67.5257491074,61.8424032055,0.0841656106
train9603,10.9617779335,40.9533631481,-29.9915852145,0.267664902
train9411,16.4940802421,27.1165746314,-10.6224943893,0.608265626
train188,-28.3957777023,0.0720758877,-28.46785359,-393.9705582922
train4211,64.2774014095,15.3094072999,48.9679941096,4.1985558389
train691,1.8725744911,-19.4282312196,21.3008057107,-0.0963841983
train4775,12.7421623272,2.6555179255,10.0866444016,4.7983717996
train4159,10.1118012197,-2.3944921705,12.5062933902,-4.2229418598
train9303,0.6668555027,20.747580614,-20.0807251113,0.0321413622
train10437,0.0709759089,-2.0822555733,2.1532314822,-0.0340860698
train13576,-4.6936626156,-860.3298165355,855.6361539199,0.0054556549
train11707,6.7497397006,-0.5260570354,7.275796736,-12.8308134789
train6539,65.5507155059,25.0570687701,40.4936467358,2.6160568144
train8957,-3.7770203452,-0.7267550845,-3.0502652607,5.1971020581
train11121,-0.4183475406,1.8154778473,-2.233825388,-0.2304338449
train6349,22.4808440755,284.8309614348,-262.3501173593,0.0789269676
train15562,10.0283397495,2.226912113,7.8014276365,4.5032490017
train1888,-0.8536819451,-7.4710109935,6.6173290483,0.1142659201
train14559,-12.6949296135,15210.2817248493,-15222.9766544628,-0.0008346282
train10979,-18.9158396849,-4.4343358301,-14.4815038548,4.2657661507
train15748,-1.6359806437,-1.847355463,0.2113748193,0.8855797796
train3449,2.7934047622,1.789536928,1.0038678342,1.5609651405
train676,5.6400473792,4.2868545983,1.3531927809,1.3156609934
train748,164.7613000952,-13.309865961,178.0711660563,-12.3788849999
train1937,1.0732744257,-1.9519098511,3.0251842767,-0.5498586039
train13597,0.9190888092,1.8034677352,-0.8843789259,0.5096230952
train13488,2.6299719019,2.3652865557,0.2646853462,1.1119041351
train5880,271.6280531273,-0.3909947395,272.0190478668,-694.7102497733
train9103,25.8207511386,-408.5936352001,434.4143863388,-0.0631942079
train9093,233.6041001062,-16074.0328681223,16307.6369682285,-0.0145330112
train14949,21.6589319486,-1.8728607678,23.5317927164,-11.5646247288
train16061,-3.3885806997,34.5971689435,-37.9857496432,-0.0979438724
train6245,-5.2258351174,-296.8042478744,291.578412757,0.0176070092
train9641,16.3926834045,7.1785571593,9.2141262452,2.2835624264
train230,11.5942746361,18.5962337446,-7.0019591086,0.6234743441
train12865,-1064.5524790261,0.194085704,-1064.7465647301,-5484.9608046398
train7673,-5.3935821236,6870.1551149284,-6875.548697052,-0.0007850743
train3742,0.4056258196,-12.891369038,13.2969948576,-0.0314649141
train2936,0.5325549645,-10.0176965042,10.5502514687,-0.0531614193
train10078,3.0480692589,110.6313970922,-107.5833278332,0.0275515752
train12879,11.481766752,-2.562429762,14.044196514,-4.4808122831
train3792,9.8980137615,132.8190220867,-122.9210083252,0.0745225616
train11175,24.7231899725,-2.9719386736,27.6951286461,-8.3188762244
train3390,1.479727922,0.1600756382,1.3196522838,9.2439295473
train12793,0.8704835733,-1.3959134473,2.2663970206,-0.6235942314
train15583,54.0385560492,-17.3674152424,71.4059712915,-3.1114909902
train3613,12.3380019103,-6.1392442513,18.4772461616,-2.0096939306
train2681,-4978.7836658349,15.1963093418,-4993.9799751768,-327.631107912
train6225,-712.5776060603,38.7797313251,-751.3573373854,-18.3750011078
train5183,-4.6377371509,0.7845435937,-5.4222807446,-5.9113823481
train3090,-0.0360056034,-27.0297230044,26.993717401,0.0013320744
train4261,26.1268368839,-2.7699064375,28.8967433214,-9.4323896757
train9943,-5.8166368508,-8.6628454676,2.8462086168,0.6714464517
train15855,-0.180076377,3.0693196827,-3.2493960597,-0.0586698017
train1062,-9.8655100111,0.8343415619,-10.699851573,-11.8243060892
train15519,-4.2379798513,-13.6363915149,9.3984116636,0.3107845537
train3330,54413.9704053368,3.940504845,54410.0299004918,13808.883010016
train14715,-3.6644366611,75.9358811515,-79.6003178126,-0.0482569848
train11339,17030.1809567279,2278.4031729149,14751.777783813,7.4746125529
train9071,3.6237013459,8.2679513128,-4.6442499669,0.4382828598
train7837,3.4965386686,0.5224886671,2.9740500015,6.6920851852
train9938,0.829361772,0.0246054933,0.8047562788,33.7063664077
train8166,-3077.0275464818,-42950.8269772413,39873.7994307595,0.0716407055
train75,2.620737079,-9.6632374997,12.2839745787,-0.2712069406
train3705,0.0315319903,13.5198342138,-13.4883022235,0.0023322764
train671,9.7259550282,-1.3981946092,11.1241496373,-6.9560810523
train15749,-4.3753972297,0.2402602232,-4.6156574529,-18.211076186
train1762,-0.0675138292,-3.2739533667,3.2064395375,0.0206214999
train11307,218.4576940126,-5.2524535573,223.7101475699,-41.5915517636
train4777,26.8194161956,-1.8562509635,28.6756671591,-14.448162842
train10754,33.6148753427,1028.2483666174,-994.6334912747,0.0326913968
train13294,35.5610342096,-23.3386268126,58.8996610222,-1.5236986518
train9171,2.4420807898,-15.0551872353,17.4972680251,-0.1622085964
train13152,-75.1478422361,-3.3580063125,-71.7898359236,22.378707853
train6845,25.612013245,-7.0060806744,32.6180939194,-3.6556834606
train5459,-20.4885285786,3.7416026833,-24.2301312619,-5.4758696507
train7469,-195.1429546706,-48.8758816072,-146.2670730634,3.9926227058
train11640,23.7025395153,27.6675270369,-3.9649875216,0.8566916546
train4888,-8.4099133937,7.5831405169,-15.9930539106,-1.1090277669
train2835,-107.5780519337,1.9150228672,-109.4930748009,-56.1758576221
train262,-0.6207241345,7.5877406552,-8.2084647897,-0.0818061875
train7840,139.7568222913,159956.020966855,-159816.264144564,0.0008737203
train11194,20.5828782212,19.6226704595,0.9602077617,1.0489335926
train15568,90.9559504465,-0.1936941328,91.1496445794,-469.585470238
train3768,-8506.2885055831,-1.4285359807,-8504.8599696025,5954.5497072785
train3731,-6.4245066155,11.8111200627,-18.2356266782,-0.5439371187
train2432,17.2176664662,-7.1880153973,24.4056818635,-2.3953296584
train13406,5.6954172346,0.8495273304,4.8458899042,6.7042189588
train14201,3.4626239117,0.9819652279,2.4806586838,3.5262184579
train3045,-5.4821039123,25.1643600049,-30.6464639171,-0.2178519108
train7567,-1.7304823679,-23.6697090219,21.939226654,0.073109575
train12279,-8.2739851597,52.3820849591,-60.6560701188,-0.1579544832
train9944,-16.9020707005,10.2564915509,-27.1585622515,-1.6479388314
train2791,2.2151498592,-0.0374914961,2.2526413553,-59.0840614514
train9664,-2.5658172962,1208.2402771799,-1210.8060944762,-0.0021235985
train2146,-0.6070330169,3.1696811207,-3.7767141376,-0.19151233
train10701,9.5843698945,542.6125128811,-533.0281429866,0.0176633779
train11113,-11.7864517044,-2.9224018046,-8.8640498998,4.0331386622
train1428,-18735.7817246698,13.6685514377,-18749.4502761076,-1370.7218215521
train8051,18.5524621389,75.3484459665,-56.7959838276,0.2462222266
train14450,-35.2136157551,-24.6349396472,-10.5786761079,1.4294175776
train1438,-32.3875703651,1.7949885697,-34.1825589348,-18.0433295853
train7718,3.5653715503,2.6917411871,0.8736303632,1.3245595704
train7498,5.5914589948,-253.8785642667,259.4700232615,-0.0220241477
train14490,0.6090723916,3.7944632846,-3.1853908931,0.1605160851
train12442,16.8673967234,13.5785085339,3.2888881895,1.2422127718
train2513,-0.6600707192,-6.4245066155,5.7644358963,0.102742632
train4485,315.7695299541,-1.9578384023,317.7273683564,-161.2847769173
train6835,6.1049139025,14.3105050238,-8.2055911213,0.4266036658
train8800,0.010506856,13.7038061493,-13.6932992934,0.0007667108
train14912,-47.145478374,-20.1670037936,-26.9784745804,2.3377532358
train2159,6.5122182488,-2.7600064185,9.2722246673,-2.3594938784
train13125,-22.4405891795,107.9412776059,-130.3818667854,-0.2078962717
train15349,19.0405587888,0.5998118261,18.4407469627,31.7442203717
train6649,0.8673431168,14.9318882338,-14.064545117,0.0580866333
train13049,-0.3015596193,0.8398749049,-1.1414345242,-0.359053018
train6461,-184370.086760525,3332.4667965993,-187702.553557125,-55.3254084778
train1707,1.6002223961,-6.1322482817,7.7324706778,-0.2609519906
train14626,0.5613670306,-41.3956671859,41.9570342165,-0.0135610094
train15416,14.813903615,-0.783304881,15.597208496,-18.9120532428
train4885,-112.0222612898,79.9434530735,-191.9657143633,-1.4012687341
train1602,-547.927466946,-82.5597228413,-465.3677441047,6.6367406296
train14277,276.2758652324,104.7899874709,171.4858777615,2.636471975
train9144,20.0349685358,-148.5408972876,168.5758658235,-0.1348784672
train3994,20.3208234655,6.5878604932,13.7329629724,3.0845861849
train13807,62.8057818766,-3.2739284078,66.0797102844,-19.1836149276
train1143,-0.8497153486,24173.8034933425,-24174.6532086911,-3.5150254646975741e-05
train5398,1.903764042,-9.6408240324,11.5445880744,-0.1974690167
train13512,-3.075978696,27.7191869689,-30.7951656649,-0.1109692972
train12261,-13.7714825866,1.2711053521,-15.0425879387,-10.8342574156
train11501,18.6926807888,-0.0151147172,18.7077955061,-1236.7205080298
train5060,-30.7553765771,0.6508060829,-31.40618266,-47.2573588115
train438,0.4944805411,-5.992607485,6.4870880261,-0.0825150892
train2993,6.4307634392,-1.3577767363,7.7885401755,-4.7362451183
train14772,2280.2244089547,-19300.9355846745,21581.1599936291,-0.1181406155
train8845,0.6977216007,1.9023634907,-1.20464189,0.3667656597
train14182,-16.2017443473,0.2767867759,-16.4785311232,-58.5351099132
train7547,-174.9966871846,-0.9006354831,-174.0960517015,194.3035672715
train13,-0.1834534236,-12271.0576701073,12270.8742166838,1.4950090569893645e-05
train2221,-11.286219103,61.1415046052,-72.4277237082,-0.184591779
train1177,8.8132232828,-4.2602586086,13.0734818915,-2.0687061731
train13235,1.9288009541,10.1310837391,-8.202282785,0.1903844647
train2735,7.5634902172,256.6138646129,-249.0503743957,0.0294742072
train199,2.6685992609,25.3515871468,-22.6829878859,0.1052635973
train13994,-24.7710502385,105.3264423302,-130.0974925687,-0.2351835844
train13657,20.0839589871,-476.9780542114,497.0620131985,-0.0421066731
train16013,1.8861796622,-4.4916326294,6.3778122916,-0.4199318639
train9420,222.5965762065,-0.5256245033,223.1222007098,-423.4897247219
train4474,2.6328202201,6.2573662498,-3.6245460297,0.420755333
train12358,9.3657809574,2.4025472122,6.9632337451,3.8982713471
train10697,-1162.6537834474,-1.138384274,-1161.5153991733,1021.3192592302
train5199,-3.8806376904,19.8081082189,-23.6887459093,-0.1959115756
train3287,12.2810776642,-0.0433127938,12.324390458,-283.5438811954
train11995,6.9954242004,-40.4459636859,47.4413878863,-0.1729572883
train1391,-0.5193887007,33.2821929771,-33.8015816777,-0.0156056033
train9799,66.719468038,2.8542386145,63.8652294235,23.3755747325
train12745,64.623282103,4.5639879667,60.0592941363,14.1593892392
train10853,3.6964395347,1.8339397022,1.8624998325,2.0155731022
train7014,1.3542468575,5.4434437885,-4.089196931,0.2487849439
train2561,-0.0094008349,2.962378769,-2.9717796039,-0.0031734075
train5918,79.9125934929,32.3741542355,47.5384392574,2.4684071408
train3554,-2.7766821634,-17.7601541746,14.9834720112,0.1563433592
train5964,-3.6861728366,1280.6451720728,-1284.3313449094,-0.0028783717
train611,0.8581873013,-9.3764768668,10.234664168,-0.0915255606
train9706,88.3895899293,981.7219711807,-893.3323812514,0.090035257
train7154,0.0406636478,-205.2584998799,205.2991635277,-0.0001981094
train5256,36.2862060192,0.7481172033,35.5380888159,48.5033706764
train7282,-2.0575622556,0.9774326455,-3.0349949011,-2.105068073
train11025,-16.2204801264,-5.229099605,-10.9913805214,3.1019642676
train10994,0.7133504175,-0.0339764018,0.7473268193,-20.9954668681
train6457,-14.1028180205,18805.9827214988,-18820.0855395193,-0.0007499113
train4899,-0.0747665679,478.3529099725,-478.4276765403,-0.0001563
train2104,10.3860887493,-1.8276686589,12.2137574083,-5.6826978449
train3359,-3.2621492153,-350.854899105,347.5927498898,0.009297716
train15380,-2.351276861,60550.2821435309,-60552.6334203919,-3.8831806851479938e-05
train6806,66.8370304551,8.1677966983,58.6692337568,8.1829938874
train11999,3.8161413305,17.4586119939,-13.6424706634,0.218582172
train14360,-0.3740935334,-2.0089202091,1.6348266757,0.1862162229
train13667,243297.163245412,22.6967282041,243274.466517207,10719.4817269616
train10578,0.679862981,3.5670543635,-2.8871913826,0.1905950714
train10527,7.0556893523,199.2792123952,-192.2235230429,0.035406048
train10134,-0.3475602474,-9.3705129307,9.0229526833,0.0370908455
train6119,8.8519605753,-2.5489552713,11.4009158466,-3.4727798777
train3295,7.6546750599,18.594004695,-10.9393296351,0.4116743642
train920,-0.2077092837,-0.5518740418,0.344164758,0.3763708166
train10116,-8.854528013,695.9509481966,-704.8054762096,-0.0127229197
train7875,1490.0974046118,-3539.6865888762,5029.783993488,-0.4209687404
train13023,0.6232209693,0.6685617754,-0.0453408061,0.9321815758
train5665,1.2220835076,28.0944582122,-26.8723747046,0.043499095
train7444,61.30066044,-89397.8792154677,89459.1798759077,-0.000685706
train13273,-4862.5063757451,55.889536488,-4918.3959122332,-87.0020880704
train1095,8299.5367990139,-4.9940213584,8304.5308203724,-1661.8945341536
train7880,14.247219136,-0.8252917736,15.0725109096,-17.2632511212
train14911,3.0687880173,1.9593909567,1.1093970606,1.5661948458
train2773,3.0520287158,211.5172010393,-208.4651723234,0.0144292223
train9227,-4.4972446315,167.1240178456,-171.621262477,-0.0269096249
train13391,-1.5164790279,17.8476795007,-19.3641585286,-0.0849678541
train484,-0.7971867454,29.330488896,-30.1276756415,-0.0271794564
train7896,2.2438580455,-832.9027042464,835.1465622919,-0.0026940218
train5793,-5.6930018699,-13.1401300763,7.4471282064,0.4332530833
train15198,-0.7300588989,-1927.6358695398,1926.905810641,0.0003787328
train1741,0.777520114,4.8660866584,-4.0885665443,0.15978345
train857,21.1707072887,-12.2539727526,33.4246800413,-1.7276607118
train6622,284662.686989367,-271.2744918092,284933.961481177,-1049.3529453907
train2587,-177.8048268831,-0.4213426748,-177.3834842083,421.9957708933
train9181,61.1620947076,-10.4453387834,71.607433491,-5.8554438468
train11014,8.6809449562,13.9224007104,-5.2414557542,0.6235235673
train3846,70.374225031,-0.1850818076,70.5593068385,-380.2330761772
train2684,3.7206834803,-0.7810431949,4.5017266752,-4.7637358659
train11752,-17.341193934,24.5616751339,-41.9028690679,-0.7060265165
train14639,-4.9213432003,-10.5481290808,5.6267858805,0.4665607676
train3921,4.2267768575,3.7022616067,0.5245152508,1.1416742809
train11131,0.4343427863,1.7344457979,-1.3001030116,0.2504216545
train6189,58.9489494341,5.0353153401,53.913634094,11.7071018302
train14226,340.9691769644,-1.5889042337,342.5580811981,-214.593913048
train6781,0.9940455447,135.2391825588,-134.2451370141,0.0073502777
train3272,0.0151865761,-1.9317015205,1.9468880965,-0.0078617612
train14874,10.5988350444,910.0394776219,-899.4406425775,0.0116465662
train10329,134.026965968,1.6877431776,132.3392227905,79.4119435633
train3985,-698.5130806734,67.0259538048,-765.5390344782,-10.4215313773
train14214,-2.6293578169,-1.277138484,-1.3522193329,2.058788338
train4890,1.1027154562,-3.4335676569,4.5362831131,-0.3211573402
train11191,82.0805638274,2.2574558312,79.8231079962,36.3597651367
train7446,-9.5977972405,2.1748969825,-11.772694223,-4.4129893589
train10005,23.6093290105,51.2039860139,-27.5946570034,0.461083811
train10183,436.9573734197,501.1181949022,-64.1608214825,0.8719646939
train6063,-0.3436192097,6.0693682997,-6.4129875095,-0.0566153169
train914,72.8930971469,3.9911068244,68.9019903225,18.2638802604
train9950,-1.3367569217,-59.8045023317,58.46774541,0.0223521118
train9061,107.204727018,153913.755217485,-153806.550490467,0.0006965247
train7081,4.9885614392,1.9598245342,3.028736905,2.5454122816
train1519,-8.1222687794,5.8147585288,-13.9370273082,-1.3968368143
train13794,35.7166173142,29.4985509279,6.2180663864,1.2107922657
train11701,-1.0901964348,-0.0323637263,-1.0578327085,33.6857512752
train13524,4.840434313,-1.1345225371,5.9749568501,-4.2664946309
train3855,-5.9607784679,-7.586446714,1.6256682461,0.7857141416
train16158,7.0684282096,25.6303888088,-18.5619605992,0.2757831051
train9124,-15.5251700262,-0.8931415926,-14.6320284336,17.3826525994
train15477,2.0477242819,-2.5960523873,4.6437766692,-0.7887838828
train15289,15.8675785193,-1.3926996324,17.2602781517,-11.3933960704
train6106,-315.9249293658,0.9599757714,-316.8849051372,-329.0967738692
