SampleID,Number of samples,Max A,Max B,Min A,Min B,Mean A,Mean B,Median A,Median B,Sd A,Sd B
train8891,1298.0,41409.0,80547.0,-54444.0,-60196.0,-0.010015408320493066,-0.0061633281972265025,23.020020020019729,313.62812812813354,9996.1448172353812,9996.1519126139046
train1966,3411.0,28421.0,57688.0,-47361.0,-7999.0,0.0038111990618586926,-0.00087950747581354446,1198.865865865873,-3843.4260260260257,9998.5321716488361,9998.526352265324
train6465,1114.0,32552.0,35203.0,-38278.0,-20366.0,-0.02333931777378815,-0.0035906642728904849,280.27327327327902,-90.824324324319605,9995.5072460270785,9995.4916951590822
train10737,4418.0,638850.0,112396.0,-36546.0,-24764.0,0.008148483476686284,0.0038478949751018562,-617.57899132505895,-794.18018018017847,9998.8710351596237,9998.863877096981
train1307,907.0,30557.0,20842.0,-42608.0,-27892.0,-0.007717750826901874,0.011025358324145534,218.05980980981258,-2069.6469803136465,9994.4742767891494,9994.4715185360801
train9873,5697.0,14110.0,36390.0,-21560.0,-19904.0,0.00035106196243637003,0.0035106196243637,1044.6871871871861,-2643.454223454225,9999.1228145025252,9999.1176743621563
train9270,4612.0,26122.0,35162.0,-15774.0,-23579.0,0.0086730268863833473,0.0019514310494362533,-1364.1245245245252,-1917.8070848626437,9998.9182306437197,9998.9224354919734
train1599,714.0,1.0,43475.0,0.0,-21786.0,0.97899159663865543,-0.018207282913165267,0.99998925964591201,-580.94115544115766,0.14341216946114227,9992.9800182591753
train4564,2878.0,38423.0,73190.0,-24049.0,-7879.0,-0.0083391243919388458,0.0010423905489923557,-223.34234234233736,-1285.1943785891151,9998.2655724129163,9998.2659680200559
train13538,1790.0,20891.0,92847.0,-47197.0,-6145.0,0.0022346368715083797,0.0111731843575419,2647.8688688688658,-3810.1661661661665,9997.2034888642975,9997.1990249273895
train4498,941.0,14250.0,20558.0,-62305.0,-34224.0,0.0,-0.006376195536663124,1299.2542542542542,2167.0958458458426,9994.6863653100154,9994.6830631276953
train9632,1539.0,23400.0,24488.0,-66010.0,-19114.0,-0.0038986354775828458,0.0012995451591942819,1321.592217217225,2879.7682682682675,9996.7548254231478,9996.7429145338883
train13052,842.0,66927.0,1.0,-32571.0,0.0,0.022565320665083134,0.57363420427553447,-3824.6433933933922,0.99962799238161548,9994.058979665846,0.49454828273961932
train11361,3306.0,1.0,6.0,0.0,1.0,0.78735632183908044,2.9137931034482758,0.99986482833198154,3.0025637882780742,0.40917764393856276,1.1752683124787471
train9364,6246.0,33023.0,31237.0,-41129.0,-29818.0,-0.0022414345180915788,0.0084854306756324046,-242.72038705372202,450.93181643181629,9999.1989573975552,9999.208434477694
train13269,6925.0,110236.0,29769.0,-17744.0,-34410.0,0.0028880866425992778,0.0020216606498194944,-2179.6756756756777,679.95147420147623,9999.2827074871548,9999.2707715193847
train685,506.0,42680.0,33315.0,-17465.0,-42909.0,0.011857707509881422,-0.023715415019762844,-3166.2637637637617,1154.4234234234245,9990.1318999954183,9990.1212993893459
train15302,1303.0,22483.0,10.0,-33566.0,1.0,0.0023023791250959325,5.9201841903300076,433.69369369369088,6.0011624527753558,9996.154261473821,3.0813601909042085
train8538,1570.0,39771.0,21524.0,-20140.0,-63170.0,-0.010828025477707006,0.0050955414012738851,-2148.7087087087093,795.58858858859458,9996.8268619360515,9996.8223407278729
train1032,859.0,26508.0,21967.0,-12818.0,-22833.0,-0.012805587892898719,0.0011641443538998836,-3872.2207207207189,-1217.7847847847825,9994.1834413775778,9994.1684070184074
train9871,556.0,152970.0,44022.0,-5865.0,-26918.0,-0.01618705035971223,-0.0053956834532374104,-2963.3596096096098,-608.42042042042158,9991.0104209610527,9991.0079657076767
train10525,1406.0,29839.0,541.0,-37605.0,-366392.0,-0.0042674253200568994,-0.00071123755334281653,-12.340006673342337,512.12989409165198,9996.4381072524902,9996.449679825324
train3932,4123.0,15666.0,19.0,-32546.0,1.0,-0.0043657530924084403,4.4547659471258791,3692.9310560560621,2.0122048654158746,9998.7927360502763,4.4922201822361414
train4015,158.0,4.0,1.0,1.0,0.0,1.981012658227848,0.5,1.9989989989989991,0.0005005005005005005,1.0462199528364906,0.5
train3735,1154.0,5.0,64865.0,1.0,-10376.0,2.4046793760831888,-0.0069324090121317154,2.0010285936779044,-2294.5592592592575,1.3579519736395649,9995.664963836869
train9894,2329.0,10994.0,390411.0,-21907.0,-28352.0,0.0064405324173465008,-0.0038643194504079004,2690.5319069069083,-154.37675402675131,9997.8523251260922,9997.8548293145686
train1240,688.0,25784.0,25382.0,-23594.0,-34553.0,-0.010174418604651164,0.0043604651162790697,-2612.0570570570562,4.1171171171154128,9992.7236794242781,9992.7495178180652
train5243,902.0,294011.0,29121.0,-731.0,-30478.0,-0.0033259423503325942,-0.0077605321507760536,-685.114879414298,-52.084084084081042,9994.4658153689543,9994.443439876417
train9843,994.0,30456.0,22070.0,-41172.0,-19592.0,0.0080482897384305842,-0.014084507042253521,-123.92192192192306,2934.9506172839524,9994.9592285218696,9994.9594222748201
train11617,1559.0,20274.0,68343.0,-33771.0,-32189.0,-0.0044900577293136628,-0.012187299550994226,2654.5996621621589,-1174.0226226226255,9996.8055058915015,9996.7750350399729
train15077,594.0,52210.0,19898.0,-33937.0,-21419.0,-0.010101010101010102,0.0033670033670033669,-492.87771104437707,-719.14164164164322,9991.598523448085,9991.5836619658403
train3940,633.0,1.0,17255.0,0.0,-9681.0,0.053712480252764615,0.014218009478672985,2.8409043434085178e-05,-4773.7407407407409,0.22544943938245152,9992.0960119625579
train14563,590.0,6107.0,121818.0,-35563.0,-16470.0,-0.011864406779661017,0.013559322033898305,4971.8455598455603,-1664.6644826644845,9991.5289051561667,9991.5235281400146
train3884,530.0,29661.0,11200.0,-37000.0,-33371.0,0.009433962264150943,0.009433962264150943,1368.4434434434406,3352.1132132132143,9990.5561624846541,9990.5497573771099
train865,2355.0,1.0,30558.0,0.0,-93480.0,0.48365180467091295,-0.010615711252653927,0.00046880762341288654,591.09697933227551,0.49973266504150116,9997.8784562845576
train722,907.0,40868.0,57705.0,-45455.0,-25881.0,0.007717750826901874,0.0,-635.51945695695349,-1215.1813813813769,9994.4844357603015,9994.4869471260718
train15657,1487.0,1.0,43333.0,0.0,-29868.0,0.69266980497646269,-0.0026899798251513113,0.99977793327307884,-237.71534034034312,0.46138741449061493,9996.6419587734254
train7229,2721.0,47998.0,17999.0,-20435.0,-21816.0,-0.00073502388827636903,0.006615214994487321,-1323.0810810810799,876.35798298298187,9998.1586841345033,9998.1651041657879
train14838,662.0,53854.0,1.0,-9014.0,0.0,0.0060422960725075529,0.88519637462235645,-3255.8198198198206,0.99993508867228997,9992.4205786741968,0.31878480669221615
train1328,1178.0,22538.0,43216.0,-19815.0,-33975.0,0.0033955857385398981,-0.0025466893039049238,2082.2217217217221,-803.73243243242905,9995.7653689292165,9995.7606090604058
train4050,2630.0,34004.0,29300.0,-44126.0,-27006.0,-0.051330798479087454,-0.0011406844106463879,-2.5068138313747497,-876.92119392119707,9998.0857231283553,9998.0899554381413
train1516,406.0,24801.0,16216.0,-12083.0,-15795.0,-0.022167487684729065,0.059113300492610835,-4196.6912912912921,191.65115115115151,9987.681289907574,9987.7249282712546
train13215,4035.0,17955.0,8.0,-108641.0,1.0,-0.00322180916976456,4.0185873605947959,2189.7546064582957,3.9966950881660397,9998.7583693483757,1.7213295593190858
train14445,1445.0,1.0,5.0,0.0,1.0,0.3522491349480969,2.0422145328719723,0.00027217388328499442,2.001131615304844,0.47767110219942299,0.624984380978438
train2675,1016.0,34699.0,28854.0,-29962.0,-28795.0,0.00098425196850393699,0.005905511811023622,167.82532532532787,-230.18018018017938,9995.0842724405302,9995.0773765761642
train8191,989.0,5627.0,13952.0,-117232.0,-201785.0,0.021233569261880688,0.0070778564206268957,3739.2265765765869,1338.9978415915866,9994.9396189473991,9994.9481508849331
train278,656.0,9.0,32562.0,1.0,-50452.0,4.0030487804878048,0.021341463414634148,5.0004921122239558,611.16616616616375,2.0571091419782994,9992.381184092359
train10662,1145.0,142303.0,91661.0,-24420.0,-66342.0,0.0061135371179039302,-0.0061135371179039302,-1274.4583958958992,315.02137137136526,9995.6284184793512,9995.6419234133227
train6685,6621.0,34433.0,39262.0,-36802.0,-34170.0,0.0018124150430448573,0.0021144842168856668,77.225475475474411,211.23302249617566,9999.2406404933718,9999.2439057460178
train13005,5816.0,50315.0,81953.0,-23524.0,-122958.0,0.0063617606602475929,-0.0049862448418156805,-3387.3507882882886,3129.5666240010446,9999.1060298377342,9999.1329945923062
train12946,3531.0,81356.0,29395.0,-36439.0,-74587.0,0.0076465590484282074,0.00084961767204757861,-563.9962462462463,1118.279946613271,9998.5844482501125,9998.5850553907276
train6321,623.0,29444.0,30260.0,-38062.0,-28425.0,-0.0080256821829855531,-0.0016051364365971107,336.68318318318234,-345.49049049048881,9991.9794320766632,9991.9774887873918
train2879,5564.0,34164.0,26228.0,-54983.0,-23921.0,0.0014378145219266715,0.0035945363048166786,42.294169169173983,-95.205080080076641,9999.0988211478671,9999.1034780000973
train10158,505.0,29534.0,50141.0,-32341.0,-16061.0,0.013861386138613862,0.0039603960396039604,-458.96171171171227,-2161.2307307307319,9990.1213420814292,9990.1084803664289
train13752,4932.0,16.0,34274.0,1.0,-37305.0,8.440389294403893,0.27757502027575021,8.0014332514332533,1350.5260260260256,3.4906163879977252,9999.0310103218017
train3681,5411.0,20673.0,65967.0,-33949.0,-24922.0,-0.00092404361485862131,-0.14156348179634079,-481.01565851566426,-1720.0373782873767,9999.0767551724366,9999.0096074850971
train12550,2229.0,66862.0,18654.0,-41354.0,-176971.0,-0.0031404217137729925,0.015253476895468821,-116.28378378378193,3641.0704037370547,9997.7585233287773,9997.7678724029902
train5565,1242.0,38178.0,33876.0,-28621.0,-43812.0,-0.0024154589371980675,-0.0088566827697262474,-1022.1138638638631,-426.47927927928396,9995.9888165748416,9995.9793398185557
train2061,3350.0,27.0,61294.0,1.0,-15137.0,19.672835820895521,0.011641791044776119,23.99515153604106,-4926.9630403785077,6.5301465792260878,9998.4892841934889
train14310,1104.0,28631.0,19.0,-31799.0,1.0,0.002717391304347826,10.402173913043478,281.12345679012407,10.012483071306601,9995.4745143591281,4.9286057556262444
train7644,1062.0,13974.0,117816.0,-40084.0,-16122.0,0.013182674199623353,-0.003766478342749529,1947.5830830830819,-521.75675675675541,9995.2820221479742,9995.2858081222439
train4359,933.0,25445.0,4887.0,-75326.0,-160433.0,0.0,-0.0010718113612004287,1160.0968468468491,2823.0282504727033,9994.6379718646549,9994.6460063409668
train9559,3044.0,21705.0,40370.0,-32827.0,-39677.0,-0.0013140604467805519,0.0,1439.7297297297282,-134.26276276276622,9998.3540313921076,9998.3553976485182
train12092,5468.0,3.0,54675.0,1.0,-33050.0,2.4350768105340159,-0.0049378200438917339,2.9995441275718093,2695.6690023356718,0.86591476970551839,9999.0870234193808
train1049,851.0,25859.0,10734.0,-32554.0,-48291.0,-0.014101057579318449,0.0082256169212690956,-511.63363363363169,2853.6602852852811,9994.131960434308,9994.1127761333009
train6506,915.0,10197.0,40530.0,-75716.0,-37030.0,-0.001092896174863388,0.001092896174863388,113.61736736735838,-385.03503503503816,9994.515325042652,9994.5262228170723
train763,1237.0,1.0,31879.0,0.0,-20580.0,0.46806790622473726,0.0,0.00044041001487809997,-5180.9992492492493,0.49897929955773646,9995.9529704874694
train1560,530.0,68635.0,50966.0,-22487.0,-16722.0,-0.013207547169811321,0.028301886792452831,-1857.6116116116089,-2743.9875875875887,9990.5561028013763,9990.5646816228345
train14925,594.0,1.0,31080.0,0.0,-27046.0,0.80303030303030298,-0.0033670033670033669,0.99987723572629228,-1667.9983316649971,0.39770923480020365,9991.5736107403955
train4040,7885.0,60500.0,612.0,-59843.0,-477999.0,-0.0078630310716550408,0.29740012682308181,2613.7627627627658,597.26223942038564,9999.3731671232945,9999.3831460444544
train13584,573.0,1.0,19806.0,0.0,-34766.0,0.23909249563699825,-0.0017452006980802793,0.00015726735910222148,2605.4409409409427,0.42652933564653167,9991.2735040188236
train5363,1589.0,17523.0,29659.0,-138065.0,-63361.0,-0.0094398993077407182,0.0062932662051604785,-90.201565201550352,628.40051162273767,9996.8451648069567,9996.8537493579552
train14600,679.0,4.0,36514.0,1.0,-53904.0,3.0029455081001473,-0.0073637702503681884,3.9985029146793858,111.47787787787311,1.0138903544927451,9992.6225047668759
train10703,1174.0,71822.0,7435.0,-23021.0,-77761.0,0.00596252129471891,0.17291311754684838,-966.91701701701459,2535.9212229470945,9995.7349416119923,9995.7329305726671
train9092,7686.0,24373.0,59171.0,-14087.0,-37798.0,0.0035128805620608899,-0.004813947436898257,-949.38738738738721,-216.2110336142606,9999.3495774872954,9999.3442900740647
train9244,7442.0,22559.0,56144.0,-32515.0,-44776.0,-0.0017468422467078742,0.00040311744154797097,761.5548882215561,-635.97363216874953,9999.3278574097076,9999.3318059948324
train10087,1018.0,27473.0,134220.0,-23535.0,-8284.0,-0.0019646365422396855,0.0,-2772.1983411983415,-2909.5778131072248,9995.080064072823,9995.0873788676017
train9142,4192.0,32019.0,19092.0,-27048.0,-32272.0,-0.0054866412213740454,0.0028625954198473282,-597.50514800514736,1441.0878878878873,9998.8067587810237,9998.818257440038
train6748,5731.0,26700.0,4695.0,-75336.0,-99968.0,0.00558366777176758,-0.0008724480893386843,842.80180180180139,2993.3174689841389,9999.131947560858,9999.1247268928455
train738,4059.0,49074.0,23585.0,-36163.0,-9573.0,0.0041882237004188224,0.08943089430894309,-979.927540443662,-4815.6159722524462,9998.7697832951817,9998.7628624314821
train9760,3176.0,25103.0,66382.0,-48952.0,-30354.0,-0.001889168765743073,0.0097607052896725444,855.36186186185807,-765.11404738072042,9998.4312316710402,9998.427726786671
train8070,1265.0,45748.0,27042.0,-25042.0,-39358.0,-0.0023715415019762848,0.011857707509881422,-1686.260260260259,-1679.8218218218253,9996.0434851648497,9996.0544000635255
train11614,1192.0,13.0,1.0,1.0,0.0,7.4958053691275168,0.50167785234899331,7.0089248126631301,0.99950284732893424,3.6462699322039431,0.49999718480356881
train15650,1887.0,44052.0,29005.0,-18517.0,-174857.0,-0.0084790673025967149,-0.0021197668256491787,-1676.9200450450421,1139.7786786786789,9997.3441776394538,9997.3340845491239
train3671,1730.0,18.0,60722.0,1.0,-32836.0,8.5716763005780354,-0.0092485549132947983,8.0005812263876788,-693.41527241527308,5.7451468405009445,9997.1123805928837
train6406,6667.0,88103.0,22750.0,-127009.0,-13443.0,-0.007799610019499025,0.0040497975101244938,-735.10542121069102,-368.77690190190378,9999.2537173278342,9999.2421893819155
train5095,6142.0,31979.0,9871.0,-23071.0,-82335.0,-0.0024422012373819602,-0.0094431781178769131,-978.444944944947,2767.5809655809649,9999.1968867586274,9999.1855304061373
train7251,1228.0,22057.0,39149.0,-44101.0,-11445.0,-0.0065146579804560263,0.0024429967426710096,2342.048448448445,-2388.0493827160485,9995.9357027367678,9995.9368718211535
train13153,4441.0,42555.0,6.0,-28099.0,1.0,-0.002251745102454402,2.6518802071605494,-1404.8367117117093,2.001984520706988,9998.8752361821116,1.1237148881285997
train16078,392.0,32613.0,29666.0,-15190.0,-18509.0,0.0025510204081632651,0.030612244897959183,-2964.107607607606,-1172.7512512512512,9987.2902548788225,9987.2475490600391
train4178,556.0,31143.0,46586.0,-29977.0,-7065.0,0.012589928057553957,-0.0035971223021582736,-803.77344010677064,-3959.077911244578,9991.0111097148583,9991.005210982843
train8565,540.0,23174.0,123693.0,-33169.0,-19959.0,0.0037037037037037038,-0.029629629629629631,980.83633633633872,-2182.2447447447453,9990.7237065924182,9990.7259499262364
train7712,746.0,46134.0,80699.0,-27873.0,-3090.0,-0.0040214477211796247,0.0013404825737265416,-1870.54054054054,-2540.4119645961755,9993.2892562709931,9993.3076101266342
train10411,2396.0,25749.0,45949.0,-76497.0,-29669.0,0.0012520868113522537,0.00083472454090150253,-781.15401115402142,-1563.9315315315275,9997.9067835306778,9997.912170696156
train12485,832.0,13976.0,53701.0,-37260.0,-22363.0,-0.003605769230769231,0.02283653846153846,4077.5535535535564,-1729.0220220220235,9993.9856017466609,9993.9908734000473
train8585,1135.0,29301.0,43473.0,-12171.0,-33154.0,-0.007048458149779736,0.0,-1553.9189189189183,-3940.8465608465622,9995.5936944193072,9995.5847436015374
train8001,2872.0,90887.0,67338.0,-44766.0,-37196.0,0.0031337047353760445,-0.0020891364902506965,-268.01391391392536,170.45785785784682,9998.2536879265936,9998.2576451805126
train10568,1468.0,55839.0,12767.0,-32242.0,-18038.0,0.01226158038147139,-0.0081743869209809257,-53.95545545545351,2282.8158158158167,9996.5885833631582,9996.6008298400866
train15809,5541.0,1.0,10.0,0.0,1.0,0.50911387836130662,5.5511640498105033,0.99951741887225753,6.0038805929216883,0.49991693032065049,2.9422261365319056
train12317,2059.0,7.0,20446.0,1.0,-47051.0,2.4390480815930062,0.10199125789218066,2.0038746499979103,180.96879256305652,1.1680339546449021,9997.576960659213
train11955,6424.0,32517.0,225510.0,-32241.0,-38545.0,-0.11939601494396015,-0.0042029887920298882,183.35606113025392,-220.37160578299168,9999.17270861418,9999.2266950134708
train13043,623.0,34217.0,25911.0,-20933.0,-30662.0,-0.019261637239165328,-0.0016051364365971107,-1956.2107107107104,661.26388888888823,9991.9679763979675,9991.9684534448133
train1983,6025.0,23.0,26861.0,1.0,-73927.0,9.8021576763485481,-0.0044813278008298757,8.9949165923665024,1374.5449735449652,6.4995904365087949,9999.1660112221307
train7623,2327.0,34050.0,79617.0,-40365.0,-10861.0,-0.004727116458960034,-0.004727116458960034,335.5249892749892,-3247.579704704704,9997.8536028021063,9997.8444663719238
train10952,786.0,32198.0,9648.0,-24067.0,-33127.0,-0.17938931297709923,-0.067430025445292627,-1534.5366942284772,5570.3410910910934,9993.725770742165,9993.5586418209368
train2287,530.0,25266.0,25578.0,-32147.0,-24504.0,-0.013207547169811321,-0.020754716981132074,812.31481481481387,954.76776776776751,9990.5507781487704,9990.5616686093381
